DateTime,Label,Value,Units,Quality
10/25/2020 23:59,FlowVolume,1527,G,
10/26/2020 0:00,Aliquot_Num,9,G,
10/26/2020 0:00,FlowVolume,1527,G,
10/26/2020 0:01,FlowVolume,1527,G,
10/26/2020 0:02,FlowVolume,1527,G,
10/26/2020 0:03,FlowVolume,1527,G,
10/26/2020 0:04,FlowVolume,1527,G,
10/26/2020 0:05,Aliquot_Num,9,G,
10/26/2020 0:05,FlowVolume,1527,G,
10/26/2020 0:06,FlowVolume,1527,G,
10/26/2020 0:07,FlowVolume,1527,G,
10/26/2020 0:08,FlowVolume,1527,G,
10/26/2020 0:09,FlowVolume,1527,G,
10/26/2020 0:10,Aliquot_Num,9,G,
10/26/2020 0:10,FlowVolume,1527,G,
10/26/2020 0:11,FlowVolume,1533,G,
10/26/2020 0:12,FlowVolume,1539,G,
10/26/2020 0:13,FlowVolume,1539,G,
10/26/2020 0:14,FlowVolume,1539,G,
10/26/2020 0:15,Aliquot_Num,9,G,
10/26/2020 0:15,FlowVolume,1539,G,
10/26/2020 0:16,FlowVolume,1545,G,
10/26/2020 0:17,FlowVolume,1545,G,
10/26/2020 0:18,FlowVolume,1545,G,
10/26/2020 0:19,FlowVolume,1548,G,
10/26/2020 0:20,Aliquot_Num,9,G,
10/26/2020 0:20,FlowVolume,1554,G,
10/26/2020 0:21,FlowVolume,1554,G,
10/26/2020 0:22,FlowVolume,1560,G,
10/26/2020 0:23,FlowVolume,1560,G,
10/26/2020 0:24,FlowVolume,1560,G,
10/26/2020 0:25,Aliquot_Num,9,G,
10/26/2020 0:25,FlowVolume,1560,G,
10/26/2020 0:26,FlowVolume,1560,G,
10/26/2020 0:27,FlowVolume,1560,G,
10/26/2020 0:28,FlowVolume,1560,G,
10/26/2020 0:29,FlowVolume,1560,G,
10/26/2020 0:30,Aliquot_Num,9,G,
10/26/2020 0:30,FlowVolume,1560,G,
10/26/2020 0:31,FlowVolume,1560,G,
10/26/2020 0:32,FlowVolume,1560,G,
10/26/2020 0:33,FlowVolume,1560,G,
10/26/2020 0:34,FlowVolume,1560,G,
10/26/2020 0:35,Aliquot_Num,9,G,
10/26/2020 0:35,FlowVolume,1560,G,
10/26/2020 0:36,FlowVolume,1560,G,
10/26/2020 0:37,FlowVolume,1560,G,
10/26/2020 0:38,FlowVolume,1560,G,
10/26/2020 0:39,FlowVolume,1560,G,
10/26/2020 0:40,Aliquot_Num,9,G,
10/26/2020 0:40,FlowVolume,1560,G,
10/26/2020 0:41,FlowVolume,1560,G,
10/26/2020 0:42,FlowVolume,1560,G,
10/26/2020 0:43,FlowVolume,1560,G,
10/26/2020 0:44,FlowVolume,1560,G,
10/26/2020 0:45,Aliquot_Num,9,G,
10/26/2020 0:45,FlowVolume,1560,G,
10/26/2020 0:46,FlowVolume,1560,G,
10/26/2020 0:47,FlowVolume,1560,G,
10/26/2020 0:48,FlowVolume,1560,G,
10/26/2020 0:49,FlowVolume,1560,G,
10/26/2020 0:50,Aliquot_Num,9,G,
10/26/2020 0:50,FlowVolume,1563,G,
10/26/2020 0:51,FlowVolume,1566,G,
10/26/2020 0:52,FlowVolume,1566,G,
10/26/2020 0:53,FlowVolume,1569,G,
10/26/2020 0:54,FlowVolume,1569,G,
10/26/2020 0:55,Aliquot_Num,9,G,
10/26/2020 0:55,FlowVolume,1578,G,
10/26/2020 0:56,FlowVolume,1578,G,
10/26/2020 0:57,FlowVolume,1578,G,
10/26/2020 0:58,FlowVolume,1578,G,
10/26/2020 0:59,FlowVolume,1581,G,
10/26/2020 1:00,Aliquot_Num,9,G,
10/26/2020 1:00,FlowVolume,1581,G,
10/26/2020 1:01,FlowVolume,1581,G,
10/26/2020 1:02,FlowVolume,1581,G,
10/26/2020 1:03,FlowVolume,1581,G,
10/26/2020 1:04,FlowVolume,1581,G,
10/26/2020 1:05,Aliquot_Num,9,G,
10/26/2020 1:05,FlowVolume,1581,G,
10/26/2020 1:06,FlowVolume,1581,G,
10/26/2020 1:07,FlowVolume,1581,G,
10/26/2020 1:08,FlowVolume,1584,G,
10/26/2020 1:09,FlowVolume,1584,G,
10/26/2020 1:10,Aliquot_Num,9,G,
10/26/2020 1:10,FlowVolume,1584,G,
10/26/2020 1:11,FlowVolume,1584,G,
10/26/2020 1:12,FlowVolume,1584,G,
10/26/2020 1:13,FlowVolume,1584,G,
10/26/2020 1:14,FlowVolume,1584,G,
10/26/2020 1:15,Aliquot_Num,9,G,
10/26/2020 1:15,FlowVolume,1590,G,
10/26/2020 1:16,FlowVolume,1590,G,
10/26/2020 1:17,FlowVolume,1590,G,
10/26/2020 1:18,FlowVolume,1590,G,
10/26/2020 1:19,FlowVolume,1593,G,
10/26/2020 1:20,Aliquot_Num,9,G,
10/26/2020 1:20,FlowVolume,1593,G,
10/26/2020 1:21,FlowVolume,1593,G,
10/26/2020 1:22,FlowVolume,1593,G,
10/26/2020 1:23,FlowVolume,1593,G,
10/26/2020 1:24,FlowVolume,1593,G,
10/26/2020 1:25,Aliquot_Num,9,G,
10/26/2020 1:25,FlowVolume,1596,G,
10/26/2020 1:26,FlowVolume,1596,G,
10/26/2020 1:27,FlowVolume,1596,G,
10/26/2020 1:28,FlowVolume,1596,G,
10/26/2020 1:29,FlowVolume,1596,G,
10/26/2020 1:30,Aliquot_Num,9,G,
10/26/2020 1:30,FlowVolume,1596,G,
10/26/2020 1:31,FlowVolume,1602,G,
10/26/2020 1:32,FlowVolume,1602,G,
10/26/2020 1:33,FlowVolume,1602,G,
10/26/2020 1:34,FlowVolume,1602,G,
10/26/2020 1:35,Aliquot_Num,9,G,
10/26/2020 1:35,FlowVolume,1605,G,
10/26/2020 1:36,FlowVolume,1605,G,
10/26/2020 1:37,FlowVolume,1605,G,
10/26/2020 1:38,FlowVolume,1605,G,
10/26/2020 1:39,FlowVolume,1605,G,
10/26/2020 1:40,Aliquot_Num,9,G,
10/26/2020 1:40,FlowVolume,1605,G,
10/26/2020 1:41,FlowVolume,1605,G,
10/26/2020 1:42,FlowVolume,1605,G,
10/26/2020 1:43,FlowVolume,1605,G,
10/26/2020 1:44,FlowVolume,1605,G,
10/26/2020 1:45,Aliquot_Num,9,G,
10/26/2020 1:45,FlowVolume,1605,G,
10/26/2020 1:46,FlowVolume,1608,G,
10/26/2020 1:47,FlowVolume,1608,G,
10/26/2020 1:48,FlowVolume,1608,G,
10/26/2020 1:49,FlowVolume,1608,G,
10/26/2020 1:50,Aliquot_Num,9,G,
10/26/2020 1:50,FlowVolume,1608,G,
10/26/2020 1:51,FlowVolume,1608,G,
10/26/2020 1:52,FlowVolume,1608,G,
10/26/2020 1:53,FlowVolume,1608,G,
10/26/2020 1:54,FlowVolume,1608,G,
10/26/2020 1:55,Aliquot_Num,9,G,
10/26/2020 1:55,FlowVolume,1608,G,
10/26/2020 1:56,FlowVolume,1608,G,
10/26/2020 1:57,FlowVolume,1608,G,
10/26/2020 1:58,FlowVolume,1608,G,
10/26/2020 1:59,FlowVolume,1611,G,
10/26/2020 2:00,Aliquot_Num,9,G,
10/26/2020 2:00,FlowVolume,1611,G,
10/26/2020 2:01,FlowVolume,1611,G,
10/26/2020 2:02,FlowVolume,1617,G,
10/26/2020 2:03,FlowVolume,1620,G,
10/26/2020 2:04,FlowVolume,1620,G,
10/26/2020 2:05,Aliquot_Num,9,G,
10/26/2020 2:05,FlowVolume,1620,G,
10/26/2020 2:06,FlowVolume,1620,G,
10/26/2020 2:07,FlowVolume,1620,G,
10/26/2020 2:08,FlowVolume,1620,G,
10/26/2020 2:09,FlowVolume,1620,G,
10/26/2020 2:10,Aliquot_Num,9,G,
10/26/2020 2:10,FlowVolume,1620,G,
10/26/2020 2:11,FlowVolume,1620,G,
10/26/2020 2:12,FlowVolume,1620,G,
10/26/2020 2:13,FlowVolume,1620,G,
10/26/2020 2:14,FlowVolume,1620,G,
10/26/2020 2:15,Aliquot_Num,9,G,
10/26/2020 2:15,FlowVolume,1620,G,
10/26/2020 2:16,FlowVolume,1623,G,
10/26/2020 2:17,FlowVolume,1623,G,
10/26/2020 2:18,FlowVolume,1623,G,
10/26/2020 2:19,FlowVolume,1623,G,
10/26/2020 2:20,Aliquot_Num,9,G,
10/26/2020 2:20,FlowVolume,1623,G,
10/26/2020 2:21,FlowVolume,1623,G,
10/26/2020 2:22,FlowVolume,1623,G,
10/26/2020 2:23,FlowVolume,1623,G,
10/26/2020 2:24,FlowVolume,1623,G,
10/26/2020 2:25,Aliquot_Num,9,G,
10/26/2020 2:25,FlowVolume,1623,G,
10/26/2020 2:26,FlowVolume,1623,G,
10/26/2020 2:27,FlowVolume,1623,G,
10/26/2020 2:28,FlowVolume,1623,G,
10/26/2020 2:29,FlowVolume,1623,G,
10/26/2020 2:30,Aliquot_Num,9,G,
10/26/2020 2:30,FlowVolume,1623,G,
10/26/2020 2:31,FlowVolume,1629,G,
10/26/2020 2:32,FlowVolume,1629,G,
10/26/2020 2:33,FlowVolume,1629,G,
10/26/2020 2:34,FlowVolume,1629,G,
10/26/2020 2:35,Aliquot_Num,9,G,
10/26/2020 2:35,FlowVolume,1629,G,
10/26/2020 2:36,FlowVolume,1629,G,
10/26/2020 2:37,FlowVolume,1629,G,
10/26/2020 2:38,FlowVolume,1629,G,
10/26/2020 2:39,FlowVolume,1629,G,
10/26/2020 2:40,Aliquot_Num,9,G,
10/26/2020 2:40,FlowVolume,1629,G,
10/26/2020 2:41,FlowVolume,1629,G,
10/26/2020 2:42,FlowVolume,1629,G,
10/26/2020 2:43,FlowVolume,1629,G,
10/26/2020 2:44,FlowVolume,1629,G,
10/26/2020 2:45,Aliquot_Num,9,G,
10/26/2020 2:45,FlowVolume,1629,G,
10/26/2020 2:46,FlowVolume,1629,G,
10/26/2020 2:47,FlowVolume,1629,G,
10/26/2020 2:48,FlowVolume,1629,G,
10/26/2020 2:49,FlowVolume,1629,G,
10/26/2020 2:50,Aliquot_Num,9,G,
10/26/2020 2:50,FlowVolume,1629,G,
10/26/2020 2:51,FlowVolume,1629,G,
10/26/2020 2:52,FlowVolume,1629,G,
10/26/2020 2:53,FlowVolume,1635,G,
10/26/2020 2:54,FlowVolume,1635,G,
10/26/2020 2:55,Aliquot_Num,9,G,
10/26/2020 2:55,FlowVolume,1635,G,
10/26/2020 2:56,FlowVolume,1635,G,
10/26/2020 2:57,FlowVolume,1635,G,
10/26/2020 2:58,FlowVolume,1635,G,
10/26/2020 2:59,FlowVolume,1635,G,
10/26/2020 3:00,Aliquot_Num,9,G,
10/26/2020 3:00,FlowVolume,1635,G,
10/26/2020 3:01,FlowVolume,1635,G,
10/26/2020 3:02,FlowVolume,1635,G,
10/26/2020 3:03,FlowVolume,1635,G,
10/26/2020 3:04,FlowVolume,1635,G,
10/26/2020 3:05,Aliquot_Num,9,G,
10/26/2020 3:05,FlowVolume,1635,G,
10/26/2020 3:06,FlowVolume,1635,G,
10/26/2020 3:07,FlowVolume,1635,G,
10/26/2020 3:08,FlowVolume,1635,G,
10/26/2020 3:09,FlowVolume,1635,G,
10/26/2020 3:10,Aliquot_Num,9,G,
10/26/2020 3:10,FlowVolume,1635,G,
10/26/2020 3:11,FlowVolume,1635,G,
10/26/2020 3:12,FlowVolume,1635,G,
10/26/2020 3:13,FlowVolume,1635,G,
10/26/2020 3:14,FlowVolume,1635,G,
10/26/2020 3:15,Aliquot_Num,9,G,
10/26/2020 3:15,FlowVolume,1635,G,
10/26/2020 3:16,FlowVolume,1635,G,
10/26/2020 3:17,FlowVolume,1635,G,
10/26/2020 3:18,FlowVolume,1635,G,
10/26/2020 3:19,FlowVolume,1635,G,
10/26/2020 3:20,Aliquot_Num,9,G,
10/26/2020 3:20,FlowVolume,1635,G,
10/26/2020 3:21,FlowVolume,1635,G,
10/26/2020 3:22,FlowVolume,1635,G,
10/26/2020 3:23,FlowVolume,1635,G,
10/26/2020 3:24,FlowVolume,1635,G,
10/26/2020 3:25,Aliquot_Num,9,G,
10/26/2020 3:25,FlowVolume,1635,G,
