Date,Time,Label,Value,Units,Quality
11/05/2020,13:00:00,PT_Level,1.96,in,G
11/05/2020,13:05:00,PT_Level,1.97,in,G
11/05/2020,13:10:00,PT_Level,1.95,in,G
11/05/2020,13:15:00,PT_Level,1.95,in,G
11/05/2020,13:20:00,PT_Level,1.94,in,G
11/05/2020,13:25:00,PT_Level,1.94,in,G
11/05/2020,13:30:00,PT_Level,1.94,in,G
11/05/2020,13:35:00,PT_Level,1.93,in,G
11/05/2020,13:40:00,PT_Level,1.94,in,G
11/05/2020,13:45:00,PT_Level,1.94,in,G
11/05/2020,13:50:00,PT_Level,1.92,in,G
11/05/2020,13:55:00,PT_Level,1.94,in,G
11/05/2020,14:00:00,PT_Level,1.94,in,G
11/05/2020,14:05:00,PT_Level,1.92,in,G
11/05/2020,14:10:00,PT_Level,1.93,in,G
11/05/2020,14:15:00,PT_Level,1.94,in,G
11/05/2020,14:20:00,PT_Level,1.95,in,G
11/05/2020,14:25:00,PT_Level,1.92,in,G
11/05/2020,14:30:00,PT_Level,1.93,in,G
11/05/2020,14:35:00,PT_Level,1.91,in,G
11/05/2020,14:40:00,PT_Level,1.92,in,G
11/05/2020,14:45:00,PT_Level,1.91,in,G
11/05/2020,14:49:59,SDI XDT,0,,G
11/05/2020,14:50:00,PT_Level,1.92,in,G
11/05/2020,14:55:00,PT_Level,1.93,in,G
11/05/2020,15:00:00,PT_Level,1.93,in,G
11/05/2020,15:05:00,PT_Level,1.91,in,G
11/05/2020,15:10:00,PT_Level,1.93,in,G
11/05/2020,15:15:00,PT_Level,1.95,in,G
11/05/2020,15:20:00,PT_Level,1.94,in,G
11/05/2020,15:25:00,PT_Level,1.95,in,G
11/05/2020,15:30:00,PT_Level,1.93,in,G
11/05/2020,15:35:00,PT_Level,2.14,in,G
11/05/2020,15:40:00,PT_Level,2.05,in,G
11/05/2020,15:45:00,PT_Level,2.01,in,G
11/05/2020,15:50:00,PT_Level,1.95,in,G
11/05/2020,15:55:00,PT_Level,1.97,in,G
11/05/2020,16:00:00,PT_Level,1.95,in,G
11/05/2020,16:05:00,PT_Level,1.95,in,G
11/05/2020,16:10:00,PT_Level,1.91,in,G
11/05/2020,16:15:00,PT_Level,1.92,in,G
11/05/2020,16:20:00,PT_Level,2.15,in,G
11/05/2020,16:25:00,PT_Level,2.04,in,G
11/05/2020,16:30:00,PT_Level,1.97,in,G
11/05/2020,16:32:12,Wi-Fi Connected,0,,G
11/05/2020,16:32:33,Log Download,0,,G
11/05/2020,16:35:00,PT_Level,1.92,in,G
11/05/2020,16:37:17,Setup Change,0,,G
11/05/2020,16:37:34,System Error: Script Function Not Found,5599,,G
11/05/2020,16:37:42,RS232 Connected,0,,G
11/05/2020,16:37:51,RS232 Disconnected,0,,G
11/05/2020,16:38:02,RS232 Connected,0,,G
11/05/2020,16:38:02,RS232 Disconnected,0,,G
11/05/2020,16:38:10,RS232 Connected,0,,G
11/05/2020,16:38:19,RS232 Disconnected,0,,G
11/05/2020,16:39:02,RS232 Connected,0,,G
11/05/2020,16:39:02,RS232 Disconnected,0,,G
11/05/2020,16:40:02,RS232 Connected,0,,G
11/05/2020,16:40:06,RS232 Disconnected,0,,G
11/05/2020,16:40:06,System Error: Modbus Sensor Failure,5593,,G
11/05/2020,16:41:02,RS232 Connected,0,,G
11/05/2020,16:41:02,RS232 Disconnected,0,,G
11/05/2020,16:42:02,RS232 Connected,0,,G
11/05/2020,16:42:02,RS232 Disconnected,0,,G
11/05/2020,16:43:03,Setup Change,0,,G
11/05/2020,16:43:07,RS232 Connected,0,,G
11/05/2020,16:43:10,RS232 Disconnected,0,,G
11/05/2020,16:43:00,Triggered S,0,,G
11/05/2020,16:43:00,VolumeTrig,28.50,,G
11/05/2020,16:44:44,StatusClear,0,,G
11/05/2020,16:44:55,RS232 Connected,0,,G
11/05/2020,16:45:15,RS232 Disconnected,0,,G
11/05/2020,16:45:52,Setup Change,0,,G
11/05/2020,16:46:57,Setup Change,0,,G
11/05/2020,16:46:57,Recording,0,,G
11/05/2020,16:46:57,Time Before Change,25200000,ms,G
11/05/2020,23:46:57,Time After Change,25200000,ms,G
11/05/2020,23:46:57,Local Time Offset Change,0,,G
11/05/2020,23:47:03,Time Before Change,-28800000,ms,G
11/05/2020,15:47:03,Time After Change,-28800000,ms,G
11/05/2020,15:47:03,Local Time Offset Change,0,,G
11/05/2020,15:47:23,Recording,1,,G
11/05/2020,15:47:24,SDI XDT,0,,G
11/05/2020,15:48:05,RS232 Connected,0,,G
11/05/2020,15:48:09,RS232 Disconnected,0,,G
11/05/2020,15:49:05,RS232 Connected,0,,G
11/05/2020,15:49:09,RS232 Disconnected,0,,G
11/05/2020,15:49:33,Setup Change,0,,G
11/05/2020,15:49:42,StatusClear,0,,G
11/05/2020,15:49:49,RS232 Connected,0,,G
11/05/2020,15:49:57,RS232 Disconnected,0,,G
11/05/2020,15:50:05,RS232 Connected,0,,G
11/05/2020,15:50:10,RS232 Disconnected,0,,G
11/05/2020,15:52:42,RS232 Connected,0,,G
11/05/2020,15:52:42,RS232 Disconnected,0,,G
11/05/2020,15:52:53,RS232 Connected,0,,G
11/05/2020,15:52:53,RS232 Disconnected,0,,G
11/05/2020,15:53:08,RS232 Connected,0,,G
11/05/2020,15:53:08,RS232 Disconnected,0,,G
11/05/2020,15:53:25,RS232 Connected,0,,G
11/05/2020,15:53:25,RS232 Disconnected,0,,G
11/05/2020,15:53:58,Wi-Fi Disconnected,0,,G
11/05/2020,15:57:56,Wi-Fi Connected,0,,G
11/05/2020,16:00:06,RS232 Connected,0,,G
11/05/2020,16:00:15,RS232 Disconnected,0,,G
11/05/2020,16:01:12,RS232 Connected,0,,G
11/05/2020,16:01:20,RS232 Disconnected,0,,G
11/05/2020,16:01:42,StatusClear,0,,G
11/05/2020,16:02:08,Wi-Fi Disconnected,0,,G
11/05/2020,16:05:05,RS232 Connected,0,,G
11/05/2020,16:05:10,RS232 Disconnected,0,,G
11/05/2020,16:10:05,RS232 Connected,0,,G
11/05/2020,16:10:09,RS232 Disconnected,0,,G
11/05/2020,16:15:05,RS232 Connected,0,,G
11/05/2020,16:15:09,RS232 Disconnected,0,,G
11/05/2020,16:20:05,RS232 Connected,0,,G
11/05/2020,16:20:10,RS232 Disconnected,0,,G
11/05/2020,16:25:05,RS232 Connected,0,,G
11/05/2020,16:25:09,RS232 Disconnected,0,,G
11/05/2020,16:30:05,RS232 Connected,0,,G
11/05/2020,16:30:09,RS232 Disconnected,0,,G
11/05/2020,16:35:05,RS232 Connected,0,,G
11/05/2020,16:35:10,RS232 Disconnected,0,,G
11/05/2020,16:40:05,RS232 Connected,0,,G
11/05/2020,16:40:09,RS232 Disconnected,0,,G
11/05/2020,16:45:05,RS232 Connected,0,,G
11/05/2020,16:45:09,RS232 Disconnected,0,,G
11/05/2020,16:50:05,RS232 Connected,0,,G
11/05/2020,16:50:05,System Error: Modbus Sensor Failure,5593,,G
11/05/2020,16:50:10,RS232 Disconnected,0,,G
11/05/2020,16:55:05,RS232 Connected,0,,G
11/05/2020,16:55:09,RS232 Disconnected,0,,G
11/05/2020,17:00:06,RS232 Connected,0,,G
11/05/2020,17:00:15,RS232 Disconnected,0,,G
11/05/2020,17:05:05,RS232 Connected,0,,G
11/05/2020,17:05:05,System Error: Modbus Sensor Failure,5593,,G
11/05/2020,17:05:10,RS232 Disconnected,0,,G
11/05/2020,17:10:05,RS232 Connected,0,,G
11/05/2020,17:10:09,RS232 Disconnected,0,,G
11/05/2020,17:15:05,RS232 Connected,0,,G
11/05/2020,17:15:05,System Error: Modbus Sensor Failure,5593,,G
11/05/2020,17:15:09,RS232 Disconnected,0,,G
11/05/2020,17:20:05,RS232 Connected,0,,G
11/05/2020,17:20:10,RS232 Disconnected,0,,G
11/05/2020,17:25:05,RS232 Connected,0,,G
11/05/2020,17:25:05,System Error: Modbus Sensor Failure,5593,,G
11/05/2020,17:25:09,RS232 Disconnected,0,,G
11/05/2020,17:30:05,RS232 Connected,0,,G
11/05/2020,17:30:09,RS232 Disconnected,0,,G
11/05/2020,17:35:05,RS232 Connected,0,,G
11/05/2020,17:35:05,System Error: Modbus Sensor Failure,5593,,G
11/05/2020,17:35:10,RS232 Disconnected,0,,G
11/05/2020,17:40:05,RS232 Connected,0,,G
11/05/2020,17:40:09,RS232 Disconnected,0,,G
11/05/2020,17:45:05,RS232 Connected,0,,G
11/05/2020,17:45:05,System Error: Modbus Sensor Failure,5593,,G
11/05/2020,17:45:13,RS232 Disconnected,0,,G
11/05/2020,17:50:05,RS232 Connected,0,,G
11/05/2020,17:50:10,RS232 Disconnected,0,,G
11/05/2020,17:55:05,RS232 Connected,0,,G
11/05/2020,17:55:05,System Error: Modbus Sensor Failure,5593,,G
11/05/2020,17:55:09,RS232 Disconnected,0,,G
11/05/2020,18:00:06,RS232 Connected,0,,G
11/05/2020,18:00:15,RS232 Disconnected,0,,G
11/05/2020,18:05:05,RS232 Connected,0,,G
11/05/2020,18:05:05,System Error: Modbus Sensor Failure,5593,,G
11/05/2020,18:05:10,RS232 Disconnected,0,,G
11/05/2020,18:10:05,RS232 Connected,0,,G
11/05/2020,18:10:09,RS232 Disconnected,0,,G
11/05/2020,18:15:05,RS232 Connected,0,,G
11/05/2020,18:15:05,System Error: Modbus Sensor Failure,5593,,G
11/05/2020,18:15:09,RS232 Disconnected,0,,G
11/05/2020,18:20:05,RS232 Connected,0,,G
11/05/2020,18:20:10,RS232 Disconnected,0,,G
11/05/2020,18:25:05,RS232 Connected,0,,G
11/05/2020,18:25:05,System Error: Modbus Sensor Failure,5593,,G
11/05/2020,18:25:09,RS232 Disconnected,0,,G
11/05/2020,18:30:05,RS232 Connected,0,,G
11/05/2020,18:30:09,RS232 Disconnected,0,,G
11/05/2020,18:35:05,RS232 Connected,0,,G
11/05/2020,18:35:05,System Error: Modbus Sensor Failure,5593,,G
11/05/2020,18:35:10,RS232 Disconnected,0,,G
11/05/2020,18:40:05,RS232 Connected,0,,G
11/05/2020,18:40:09,RS232 Disconnected,0,,G
11/05/2020,18:45:05,RS232 Connected,0,,G
11/05/2020,18:45:05,System Error: Modbus Sensor Failure,5593,,G
11/05/2020,18:45:09,RS232 Disconnected,0,,G
11/05/2020,18:50:05,RS232 Connected,0,,G
11/05/2020,18:50:10,RS232 Disconnected,0,,G
11/05/2020,18:55:05,RS232 Connected,0,,G
11/05/2020,18:55:05,System Error: Modbus Sensor Failure,5593,,G
11/05/2020,18:55:09,RS232 Disconnected,0,,G
11/05/2020,19:00:06,RS232 Connected,0,,G
11/05/2020,19:00:15,RS232 Disconnected,0,,G
11/05/2020,19:05:05,RS232 Connected,0,,G
11/05/2020,19:05:05,System Error: Modbus Sensor Failure,5593,,G
11/05/2020,19:05:10,RS232 Disconnected,0,,G
11/05/2020,19:10:05,RS232 Connected,0,,G
11/05/2020,19:10:09,RS232 Disconnected,0,,G
11/05/2020,19:15:05,RS232 Connected,0,,G
11/05/2020,19:15:05,System Error: Modbus Sensor Failure,5593,,G
11/05/2020,19:15:09,RS232 Disconnected,0,,G
11/05/2020,19:20:05,RS232 Connected,0,,G
11/05/2020,19:20:10,RS232 Disconnected,0,,G
11/05/2020,19:25:05,RS232 Connected,0,,G
11/05/2020,19:25:05,System Error: Modbus Sensor Failure,5593,,G
11/05/2020,19:25:09,RS232 Disconnected,0,,G
11/05/2020,19:30:05,RS232 Connected,0,,G
11/05/2020,19:30:09,RS232 Disconnected,0,,G
11/05/2020,19:35:05,RS232 Connected,0,,G
11/05/2020,19:35:05,System Error: Modbus Sensor Failure,5593,,G
11/05/2020,19:35:10,RS232 Disconnected,0,,G
11/05/2020,19:40:05,RS232 Connected,0,,G
11/05/2020,19:40:09,RS232 Disconnected,0,,G
11/05/2020,19:45:05,RS232 Connected,0,,G
11/05/2020,19:45:05,System Error: Modbus Sensor Failure,5593,,G
11/05/2020,19:45:09,RS232 Disconnected,0,,G
11/05/2020,19:50:05,RS232 Connected,0,,G
11/05/2020,19:50:10,RS232 Disconnected,0,,G
11/05/2020,19:55:05,RS232 Connected,0,,G
11/05/2020,19:55:05,System Error: Modbus Sensor Failure,5593,,G
11/05/2020,19:55:09,RS232 Disconnected,0,,G
11/05/2020,20:00:06,RS232 Connected,0,,G
11/05/2020,20:00:15,RS232 Disconnected,0,,G
11/05/2020,20:05:05,RS232 Connected,0,,G
11/05/2020,20:05:05,System Error: Modbus Sensor Failure,5593,,G
11/05/2020,20:05:10,RS232 Disconnected,0,,G
11/05/2020,20:10:05,RS232 Connected,0,,G
11/05/2020,20:10:09,RS232 Disconnected,0,,G
11/05/2020,20:15:05,RS232 Connected,0,,G
11/05/2020,20:15:05,System Error: Modbus Sensor Failure,5593,,G
11/05/2020,20:15:09,RS232 Disconnected,0,,G
11/05/2020,20:20:05,RS232 Connected,0,,G
11/05/2020,20:20:10,RS232 Disconnected,0,,G
11/05/2020,20:25:05,RS232 Connected,0,,G
11/05/2020,20:25:05,System Error: Modbus Sensor Failure,5593,,G
11/05/2020,20:25:09,RS232 Disconnected,0,,G
11/05/2020,20:30:05,RS232 Connected,0,,G
11/05/2020,20:30:09,RS232 Disconnected,0,,G
11/05/2020,20:35:05,RS232 Connected,0,,G
11/05/2020,20:35:05,System Error: Modbus Sensor Failure,5593,,G
11/05/2020,20:35:10,RS232 Disconnected,0,,G
11/05/2020,20:40:05,RS232 Connected,0,,G
11/05/2020,20:40:09,RS232 Disconnected,0,,G
11/05/2020,20:45:05,RS232 Connected,0,,G
11/05/2020,20:45:05,System Error: Modbus Sensor Failure,5593,,G
11/05/2020,20:45:09,RS232 Disconnected,0,,G
11/05/2020,20:50:05,RS232 Connected,0,,G
11/05/2020,20:50:10,RS232 Disconnected,0,,G
11/05/2020,20:55:05,RS232 Connected,0,,G
11/05/2020,20:55:05,System Error: Modbus Sensor Failure,5593,,G
11/05/2020,20:55:09,RS232 Disconnected,0,,G
11/05/2020,21:00:06,RS232 Connected,0,,G
11/05/2020,21:00:15,RS232 Disconnected,0,,G
11/05/2020,21:05:05,RS232 Connected,0,,G
11/05/2020,21:05:05,System Error: Modbus Sensor Failure,5593,,G
11/05/2020,21:05:10,RS232 Disconnected,0,,G
11/05/2020,21:10:05,RS232 Connected,0,,G
11/05/2020,21:10:09,RS232 Disconnected,0,,G
11/05/2020,21:15:05,RS232 Connected,0,,G
11/05/2020,21:15:05,System Error: Modbus Sensor Failure,5593,,G
11/05/2020,21:15:09,RS232 Disconnected,0,,G
11/05/2020,21:20:05,RS232 Connected,0,,G
11/05/2020,21:20:10,RS232 Disconnected,0,,G
11/05/2020,21:25:05,RS232 Connected,0,,G
11/05/2020,21:25:05,System Error: Modbus Sensor Failure,5593,,G
11/05/2020,21:25:09,RS232 Disconnected,0,,G
11/05/2020,21:30:05,RS232 Connected,0,,G
11/05/2020,21:30:09,RS232 Disconnected,0,,G
11/05/2020,21:35:05,RS232 Connected,0,,G
11/05/2020,21:35:05,System Error: Modbus Sensor Failure,5593,,G
11/05/2020,21:35:10,RS232 Disconnected,0,,G
11/05/2020,21:40:05,RS232 Connected,0,,G
11/05/2020,21:40:09,RS232 Disconnected,0,,G
11/05/2020,21:45:05,RS232 Connected,0,,G
11/05/2020,21:45:05,System Error: Modbus Sensor Failure,5593,,G
11/05/2020,21:45:09,RS232 Disconnected,0,,G
11/05/2020,21:50:05,RS232 Connected,0,,G
11/05/2020,21:50:10,RS232 Disconnected,0,,G
11/05/2020,21:55:05,RS232 Connected,0,,G
11/05/2020,21:55:05,System Error: Modbus Sensor Failure,5593,,G
11/05/2020,21:55:09,RS232 Disconnected,0,,G
11/05/2020,22:00:06,RS232 Connected,0,,G
11/05/2020,22:00:15,RS232 Disconnected,0,,G
11/05/2020,22:05:07,RS232 Connected,0,,G
11/05/2020,22:05:13,RS232 Disconnected,0,,G
11/05/2020,22:10:06,RS232 Connected,0,,G
11/05/2020,22:10:12,RS232 Disconnected,0,,G
11/05/2020,22:15:06,RS232 Connected,0,,G
11/05/2020,22:15:12,RS232 Disconnected,0,,G
11/05/2020,22:20:07,RS232 Connected,0,,G
