DateTime,Label,Value,Units,Quality
03/10/2021 03:50:33,Client Conn,68,,G
03/10/2021 03:54:26,Client Conn,69,,G
03/10/2021 03:54:30,Client Conn,70,,G
03/10/2021 04:45:00,Alarm In,12,,G
03/10/2021 04:45:00,Setup Change,0,,G
03/10/2021 05:14:39,Log Download,0,,G
03/10/2021 05:15:46,Client Conn,71,,G
03/10/2021 05:16:16,Client Conn,72,,G
03/10/2021 05:17:53,Setup Change,0,,G
03/10/2021 05:18:04, NewPacing:,1,,G
03/10/2021 05:18:24,Client Conn,73,,G
03/10/2021 05:29:05,Client Conn,74,,G
03/10/2021 05:30:00,Triggered S,1,,G
03/10/2021 05:30:00,VolumeTrig,19838.13,,G
03/10/2021 05:38:00,Triggered S,2,,G
03/10/2021 05:38:00,VolumeTrig,19688.22,,G
03/10/2021 05:47:00,Triggered S,3,,G
03/10/2021 05:47:00,VolumeTrig,19456.97,,G
03/10/2021 05:59:00,Triggered S,4,,G
03/10/2021 05:59:00,VolumeTrig,19207.09,,G
03/10/2021 06:16:00,Triggered S,5,,G
03/10/2021 06:16:00,VolumeTrig,18494.53,,G
03/10/2021 06:40:00,Triggered S,6,,G
03/10/2021 06:40:00,VolumeTrig,18307.30,,G
03/10/2021 06:40:31,Log Download,0,,G
03/10/2021 06:44:18,Client Conn,75,,G
03/10/2021 07:16:00,Triggered S,7,,G
03/10/2021 07:16:00,VolumeTrig,18238.81,,G
03/10/2021 07:34:14,Client Conn,76,,G
03/10/2021 07:39:01,Log Download,0,,G
03/10/2021 07:40:25,Client Conn,77,,G
03/10/2021 08:09:00,Triggered S,8,,G
03/10/2021 08:09:00,VolumeTrig,18253.38,,G
03/10/2021 09:26:00,Triggered S,9,,G
03/10/2021 09:26:00,VolumeTrig,18109.69,,G
03/10/2021 10:57:00,Triggered S,10,,G
03/10/2021 10:57:00,VolumeTrig,18035.07,,G
03/10/2021 11:28:37,Client Conn,78,,G
03/10/2021 12:39:00,Triggered S,11,,G
03/10/2021 12:39:00,VolumeTrig,18017.73,,G
03/10/2021 12:51:07,Client Conn,79,,G
03/10/2021 14:09:38,Client Conn,80,,G
03/10/2021 14:31:00,Triggered S,12,,G
03/10/2021 14:31:00,VolumeTrig,18055.82,,G
03/10/2021 14:43:10,Log Download,0,,G
03/10/2021 14:43:53,Client Conn,81,,G
03/10/2021 15:42:00,Triggered S,13,,G
03/10/2021 15:42:00,VolumeTrig,18230.88,,G
03/10/2021 16:08:55,SDI XDT,0,,G
03/10/2021 16:30:00,Triggered S,14,,G
03/10/2021 16:30:00,VolumeTrig,18039.15,,G
03/10/2021 16:30:51,Client Conn,82,,G
03/10/2021 16:31:30,Log Download,0,,G
