Date,Time,Label,Value,Units,Quality
09/01/2020,12:29:59,SDI XDT,0,,G
09/02/2020,10:30:48,Log Download,0,,G
09/02/2020,10:32:21,Client Conn,50,,G
09/02/2020,12:32:23,SDI XDT,0,,G
09/03/2020,12:34:59,SDI XDT,0,,G
09/04/2020,12:22:50,Client Conn,51,,G
09/04/2020,12:37:52,SDI XDT,0,,G
09/05/2020,12:39:59,SDI XDT,0,,G
09/06/2020,12:44:59,SDI XDT,0,,G
09/07/2020,12:44:59,SDI XDT,0,,G
09/08/2020,12:49:59,SDI XDT,0,,G
09/09/2020,12:54:59,SDI XDT,0,,G
09/09/2020,15:04:30,Log Download,0,,G
09/09/2020,15:05:35,Client Conn,52,,G
09/10/2020,12:59:59,SDI XDT,0,,G
09/11/2020,12:59:59,SDI XDT,0,,G
09/12/2020,13:04:59,SDI XDT,0,,G
09/13/2020,13:04:59,SDI XDT,0,,G
09/14/2020,13:04:59,SDI XDT,0,,G
09/15/2020,13:04:59,SDI XDT,0,,G
09/16/2020,13:04:59,SDI XDT,0,,G
09/17/2020,13:09:59,SDI XDT,0,,G
09/18/2020,13:09:59,SDI XDT,0,,G
09/19/2020,13:14:59,SDI XDT,0,,G
09/20/2020,13:19:59,SDI XDT,0,,G
09/21/2020,13:19:59,SDI XDT,0,,G
09/22/2020,13:24:59,SDI XDT,0,,G
09/23/2020,13:24:59,SDI XDT,0,,G
09/24/2020,13:29:59,SDI XDT,0,,G
09/25/2020,13:34:59,SDI XDT,0,,G
09/26/2020,13:34:59,SDI XDT,0,,G
09/27/2020,13:34:59,SDI XDT,0,,G
09/28/2020,13:39:59,SDI XDT,0,,G
09/29/2020,13:39:59,SDI XDT,0,,G
09/30/2020,13:44:59,SDI XDT,0,,G
10/01/2020,13:44:59,SDI XDT,0,,G
10/02/2020,13:49:59,SDI XDT,0,,G
10/03/2020,13:54:59,SDI XDT,0,,G
10/04/2020,13:59:59,SDI XDT,0,,G
10/05/2020,12:10:16,Time Before Change,-2063,ms,G
10/05/2020,12:10:14,Time After Change,-2063,ms,G
10/05/2020,12:10:14,Cell Set Time,0,,G
10/05/2020,12:10:14,SDI XDT,0,,G
10/06/2020,12:14:59,SDI XDT,0,,G
10/06/2020,12:38:10,Log Download,0,,G
10/06/2020,12:40:08,Client Conn,53,,G
10/07/2020,12:14:59,SDI XDT,0,,G
10/08/2020,07:36:18,Client Conn,54,,G
10/08/2020,12:16:20,SDI XDT,0,,G
10/09/2020,10:24:58,Setup Change,0,,G
10/09/2020,10:25:06,Client Conn,55,,G
10/09/2020,12:20:09,SDI XDT,0,,G
10/10/2020,12:24:59,SDI XDT,0,,G
10/11/2020,12:24:59,SDI XDT,0,,G
10/12/2020,12:24:59,SDI XDT,0,,G
10/13/2020,12:29:59,SDI XDT,0,,G
10/14/2020,12:34:59,SDI XDT,0,,G
10/15/2020,12:34:59,SDI XDT,0,,G
10/16/2020,12:39:59,SDI XDT,0,,G
10/17/2020,12:39:59,SDI XDT,0,,G
10/18/2020,12:44:59,SDI XDT,0,,G
10/19/2020,12:44:59,SDI XDT,0,,G
10/20/2020,12:49:59,SDI XDT,0,,G
10/21/2020,12:49:59,SDI XDT,0,,G
10/22/2020,12:49:59,SDI XDT,0,,G
10/23/2020,12:54:59,SDI XDT,0,,G
10/24/2020,12:59:59,SDI XDT,0,,G
10/25/2020,13:04:59,SDI XDT,0,,G
10/26/2020,09:27:51,Wi-Fi Connected,0,,G
10/26/2020,09:29:21,Upgrade Start,8.28,,G
10/26/2020,09:29:21,Rev Start,3127,,G
10/26/2020,09:29:21,Wi-Fi Disconnected,0,,G
10/26/2020,09:29:38,Reset Soft,1,,G
10/26/2020,09:29:38,Upgrade Complete,8.35,,G
10/26/2020,09:29:38,Rev Complet,3369,,G
10/26/2020,09:29:41,SDI XDT,0,,G
10/26/2020,09:29:41,Battery,13.67,V,G
10/26/2020,09:29:41,Internal Temp,16.28,C,G
10/26/2020,09:30:15,Time Before Change,-2057,ms,G
10/26/2020,09:30:13,Time After Change,-2057,ms,G
10/26/2020,09:30:13,Cell Set Time,0,,G
10/26/2020,09:30:14,SDI XDT,0,,G
10/26/2020,09:30:30,Wi-Fi Connected,0,,G
10/26/2020,09:31:10,Log Download,0,,G
10/26/2020,09:31:56,Wi-Fi Disconnected,0,,G
10/26/2020,09:40:44,Wi-Fi Connected,0,,G
10/26/2020,09:41:00,Wi-Fi Disconnected,0,,G
10/26/2020,09:49:06,Wi-Fi Connected,0,,G
10/26/2020,09:49:50,Wi-Fi Disconnected,0,,G
10/26/2020,09:54:18,Wi-Fi Connected,0,,G
10/26/2020,09:55:20,Wi-Fi Disconnected,0,,G
10/26/2020,10:02:02,Client Conn,56,,G
10/26/2020,12:31:36,Client Conn,57,,G
10/27/2020,09:34:59,SDI XDT,0,,G
10/27/2020,10:30:17,Log Download,0,,G
