Date Time,SamplePacin,BottleNum,Incr_Flow,AliquotNum,Level_PT,Flow _PT
MM/dd/yyyy hh:mm:ss,cf,,cf,ali,in,cfs
01/30/2021 00:00:00,60000,1,59187.15,44,11.37,18.348
01/30/2021 00:01:00,60000,1,286.44,44,11.36,18.321
01/30/2021 00:02:00,60000,1,1384.12,45,11.35,18.295
01/30/2021 00:03:00,60000,1,2472.15,45,11.29,18.134
01/30/2021 00:04:00,60000,1,3584.30,45,11.44,18.536
01/30/2021 00:05:00,60000,1,4683.58,45,11.36,18.321
01/30/2021 00:06:00,60000,1,5761.98,45,11.23,17.973
01/30/2021 00:07:00,60000,1,6846.80,45,11.27,18.080
01/30/2021 00:08:00,60000,1,7942.87,45,11.34,18.268
01/30/2021 00:09:00,60000,1,9043.76,45,11.37,18.348
01/30/2021 00:10:00,60000,1,10126.98,45,11.26,18.054
01/30/2021 00:11:00,60000,1,11205.37,45,11.23,17.973
01/30/2021 00:12:00,60000,1,12283.76,45,11.23,17.973
01/30/2021 00:13:00,60000,1,13363.76,45,11.24,18.000
01/30/2021 00:14:00,60000,1,14443.76,45,11.24,18.000
01/30/2021 00:15:00,60000,1,15522.15,45,11.23,17.973
01/30/2021 00:16:00,60000,1,16598.94,45,11.22,17.946
01/30/2021 00:17:00,60000,1,17667.69,45,11.17,17.813
01/30/2021 00:18:00,60000,1,18746.08,45,11.23,17.973
01/30/2021 00:19:00,60000,1,19816.44,45,11.18,17.839
01/30/2021 00:20:00,60000,1,20891.62,45,11.21,17.920
01/30/2021 00:21:00,60000,1,21949.12,45,11.10,17.625
01/30/2021 00:22:00,60000,1,23001.80,45,11.07,17.545
01/30/2021 00:23:00,60000,1,24070.55,45,11.17,17.813
01/30/2021 00:24:00,60000,1,25139.30,45,11.17,17.813
01/30/2021 00:25:00,60000,1,26200.01,45,11.12,17.679
01/30/2021 00:26:00,60000,1,27251.08,45,11.06,17.518
01/30/2021 00:27:00,60000,1,28318.23,45,11.16,17.786
01/30/2021 00:28:00,60000,1,29375.73,45,11.10,17.625
01/30/2021 00:29:00,60000,1,30426.80,45,11.06,17.518
01/30/2021 00:30:00,60000,1,31487.51,45,11.12,17.679
01/30/2021 00:31:00,60000,1,32535.37,45,11.04,17.464
01/30/2021 00:32:00,60000,1,33583.23,45,11.04,17.464
01/30/2021 00:33:00,60000,1,34629.48,45,11.03,17.437
01/30/2021 00:34:00,60000,1,35678.94,45,11.05,17.491
01/30/2021 00:35:00,60000,1,36723.58,45,11.02,17.411
01/30/2021 00:36:00,60000,1,37765.01,45,11.00,17.357
01/30/2021 00:37:00,60000,1,38795.51,45,10.93,17.175
01/30/2021 00:38:00,60000,1,39836.94,45,11.00,17.357
01/30/2021 00:39:00,60000,1,40871.94,45,10.96,17.250
01/30/2021 00:40:00,60000,1,41908.55,45,10.97,17.277
01/30/2021 00:41:00,60000,1,42943.55,45,10.96,17.250
01/30/2021 00:42:00,60000,1,43986.58,45,11.01,17.384
01/30/2021 00:43:00,60000,1,45020.08,45,10.95,17.225
01/30/2021 00:44:00,60000,1,46052.08,45,10.94,17.200
01/30/2021 00:45:00,60000,1,47076.58,45,10.89,17.075
01/30/2021 00:46:00,60000,1,48104.08,45,10.91,17.125
01/30/2021 00:47:00,60000,1,49116.58,45,10.81,16.875
01/30/2021 00:48:00,60000,1,50145.58,45,10.92,17.150
01/30/2021 00:49:00,60000,1,51161.08,45,10.83,16.925
01/30/2021 00:50:00,60000,1,52188.58,45,10.91,17.125
01/30/2021 00:51:00,60000,1,53211.58,45,10.88,17.050
01/30/2021 00:52:00,60000,1,54221.08,45,10.79,16.825
01/30/2021 00:53:00,60000,1,55238.08,45,10.84,16.950
01/30/2021 00:54:00,60000,1,56247.58,45,10.79,16.825
01/30/2021 00:55:00,60000,1,57258.58,45,10.80,16.850
01/30/2021 00:56:00,60000,1,58268.08,45,10.79,16.825
01/30/2021 00:57:00,60000,1,59279.08,45,10.80,16.850
01/30/2021 00:58:00,60000,1,285.58,45,10.77,16.775
01/30/2021 00:59:00,60000,1,1292.08,46,10.77,16.775
01/30/2021 01:00:00,60000,1,2294.08,46,10.74,16.700
01/30/2021 01:01:00,60000,1,3291.58,46,10.71,16.625
01/30/2021 01:02:00,60000,1,4299.58,46,10.78,16.800
01/30/2021 01:03:00,60000,1,5297.08,46,10.71,16.625
01/30/2021 01:04:00,60000,1,6296.08,46,10.72,16.650
01/30/2021 01:05:00,60000,1,7298.08,46,10.74,16.700
01/30/2021 01:06:00,60000,1,8304.58,46,10.77,16.775
01/30/2021 01:07:00,60000,1,9299.08,46,10.69,16.575
01/30/2021 01:08:00,60000,1,10292.08,46,10.68,16.550
01/30/2021 01:09:00,60000,1,11289.58,46,10.71,16.625
01/30/2021 01:10:00,60000,1,12284.08,46,10.69,16.575
01/30/2021 01:11:00,60000,1,13280.08,46,10.70,16.600
01/30/2021 01:12:00,60000,1,14270.08,46,10.66,16.500
01/30/2021 01:13:00,60000,1,15257.08,46,10.64,16.450
01/30/2021 01:14:00,60000,1,16254.58,46,10.71,16.625
01/30/2021 01:15:00,60000,1,17240.08,46,10.63,16.425
01/30/2021 01:16:00,60000,1,18221.08,46,10.60,16.350
01/30/2021 01:17:00,60000,1,19200.58,46,10.59,16.325
01/30/2021 01:18:00,60000,1,20177.08,46,10.57,16.275
01/30/2021 01:19:00,60000,1,21153.58,46,10.57,16.275
01/30/2021 01:20:00,60000,1,22125.58,46,10.54,16.200
01/30/2021 01:21:00,60000,1,23096.08,46,10.53,16.175
01/30/2021 01:22:00,60000,1,24084.58,46,10.65,16.475
01/30/2021 01:23:00,60000,1,25058.08,46,10.55,16.225
01/30/2021 01:24:00,60000,1,26025.58,46,10.51,16.125
01/30/2021 01:25:00,60000,1,26993.08,46,10.51,16.125
01/30/2021 01:26:00,60000,1,27956.08,46,10.48,16.050
01/30/2021 01:27:00,60000,1,28928.08,46,10.54,16.200
