Date,Time,Label,Value,Units,Quality
11/08/2020,14:54:24,Log Download,0,,G
11/08/2020,14:55:02,RS232 Connected,0,,G
11/08/2020,14:55:00,Triggered S,141,,G
11/08/2020,14:55:00,VolumeTrig,489667.53,,G
11/08/2020,14:55:07,RS232 Disconnected,0,,G
11/08/2020,14:56:02,RS232 Connected,0,,G
11/08/2020,14:56:00,Triggered S,142,,G
11/08/2020,14:56:00,VolumeTrig,489732.53,,G
11/08/2020,14:56:09,RS232 Disconnected,0,,G
11/08/2020,14:57:00,Alarm Out,2,,G
11/08/2020,14:57:01,Setup Change,0,,G
11/08/2020,14:57:02,RS232 Connected,0,,G
11/08/2020,14:57:08,RS232 Disconnected,0,,G
11/08/2020,14:58:24,Client Conn,5,,G
11/08/2020,15:00:02,RS232 Connected,0,,G
11/08/2020,15:00:12,RS232 Disconnected,0,,G
11/08/2020,15:05:02,RS232 Connected,0,,G
11/08/2020,15:05:09,RS232 Disconnected,0,,G
11/08/2020,15:10:02,RS232 Connected,0,,G
11/08/2020,15:10:09,RS232 Disconnected,0,,G
11/08/2020,15:15:02,RS232 Connected,0,,G
11/08/2020,15:15:08,RS232 Disconnected,0,,G
11/08/2020,15:20:02,RS232 Connected,0,,G
11/08/2020,15:20:09,RS232 Disconnected,0,,G
11/08/2020,15:25:02,RS232 Connected,0,,G
11/08/2020,15:25:08,RS232 Disconnected,0,,G
11/08/2020,15:30:02,RS232 Connected,0,,G
11/08/2020,15:30:10,RS232 Disconnected,0,,G
11/08/2020,15:35:02,RS232 Connected,0,,G
11/08/2020,15:35:09,RS232 Disconnected,0,,G
11/08/2020,15:40:02,RS232 Connected,0,,G
11/08/2020,15:40:09,RS232 Disconnected,0,,G
11/08/2020,15:45:02,RS232 Connected,0,,G
11/08/2020,15:45:09,RS232 Disconnected,0,,G
11/08/2020,15:50:02,RS232 Connected,0,,G
11/08/2020,15:50:09,RS232 Disconnected,0,,G
11/08/2020,15:55:02,RS232 Connected,0,,G
11/08/2020,15:55:07,RS232 Disconnected,0,,G
11/08/2020,16:00:02,RS232 Connected,0,,G
11/08/2020,16:00:11,RS232 Disconnected,0,,G
11/08/2020,16:05:02,RS232 Connected,0,,G
11/08/2020,16:05:08,RS232 Disconnected,0,,G
11/08/2020,16:10:02,RS232 Connected,0,,G
11/08/2020,16:10:10,RS232 Disconnected,0,,G
11/08/2020,16:15:02,RS232 Connected,0,,G
11/08/2020,16:15:09,RS232 Disconnected,0,,G
11/08/2020,16:20:02,RS232 Connected,0,,G
11/08/2020,16:20:09,RS232 Disconnected,0,,G
11/08/2020,16:25:02,RS232 Connected,0,,G
11/08/2020,16:25:09,RS232 Disconnected,0,,G
11/08/2020,16:30:02,RS232 Connected,0,,G
11/08/2020,16:30:08,RS232 Disconnected,0,,G
11/08/2020,16:35:02,RS232 Connected,0,,G
11/08/2020,16:35:09,RS232 Disconnected,0,,G
11/08/2020,16:40:02,RS232 Connected,0,,G
11/08/2020,16:40:09,RS232 Disconnected,0,,G
11/08/2020,16:43:27,SDI XDT,0,,G
11/08/2020,16:45:02,RS232 Connected,0,,G
11/08/2020,16:45:10,RS232 Disconnected,0,,G
11/08/2020,16:50:02,RS232 Connected,0,,G
11/08/2020,16:50:08,RS232 Disconnected,0,,G
11/08/2020,16:55:02,RS232 Connected,0,,G
11/08/2020,16:55:07,RS232 Disconnected,0,,G
11/08/2020,17:00:02,RS232 Connected,0,,G
11/08/2020,17:00:12,RS232 Disconnected,0,,G
11/08/2020,17:05:02,RS232 Connected,0,,G
11/08/2020,17:05:09,RS232 Disconnected,0,,G
11/08/2020,17:10:02,RS232 Connected,0,,G
11/08/2020,17:10:08,RS232 Disconnected,0,,G
11/08/2020,17:15:02,RS232 Connected,0,,G
11/08/2020,17:15:09,RS232 Disconnected,0,,G
11/08/2020,17:20:02,RS232 Connected,0,,G
11/08/2020,17:20:07,RS232 Disconnected,0,,G
11/08/2020,17:25:02,RS232 Connected,0,,G
11/08/2020,17:25:09,RS232 Disconnected,0,,G
11/08/2020,17:30:02,RS232 Connected,0,,G
11/08/2020,17:30:10,RS232 Disconnected,0,,G
11/08/2020,17:35:02,RS232 Connected,0,,G
11/08/2020,17:35:08,RS232 Disconnected,0,,G
11/08/2020,17:40:02,RS232 Connected,0,,G
11/08/2020,17:40:09,RS232 Disconnected,0,,G
11/08/2020,17:45:02,RS232 Connected,0,,G
11/08/2020,17:45:09,RS232 Disconnected,0,,G
11/08/2020,17:50:02,RS232 Connected,0,,G
11/08/2020,17:50:09,RS232 Disconnected,0,,G
11/08/2020,17:55:02,RS232 Connected,0,,G
11/08/2020,17:55:09,RS232 Disconnected,0,,G
11/08/2020,18:00:02,RS232 Connected,0,,G
11/08/2020,18:00:12,RS232 Disconnected,0,,G
11/08/2020,18:05:02,RS232 Connected,0,,G
11/08/2020,18:05:09,RS232 Disconnected,0,,G
11/08/2020,18:10:02,RS232 Connected,0,,G
11/08/2020,18:10:08,RS232 Disconnected,0,,G
11/08/2020,18:15:02,RS232 Connected,0,,G
11/08/2020,18:15:09,RS232 Disconnected,0,,G
11/08/2020,18:20:02,RS232 Connected,0,,G
11/08/2020,18:20:09,RS232 Disconnected,0,,G
11/08/2020,18:25:02,RS232 Connected,0,,G
11/08/2020,18:25:09,RS232 Disconnected,0,,G
11/08/2020,18:30:02,RS232 Connected,0,,G
11/08/2020,18:30:07,RS232 Disconnected,0,,G
11/08/2020,18:35:02,RS232 Connected,0,,G
11/08/2020,18:35:09,RS232 Disconnected,0,,G
11/08/2020,18:40:02,RS232 Connected,0,,G
11/08/2020,18:40:09,RS232 Disconnected,0,,G
11/08/2020,18:45:02,RS232 Connected,0,,G
11/08/2020,18:45:10,RS232 Disconnected,0,,G
11/08/2020,18:50:02,RS232 Connected,0,,G
11/08/2020,18:50:07,RS232 Disconnected,0,,G
11/08/2020,18:55:02,RS232 Connected,0,,G
11/08/2020,18:55:09,RS232 Disconnected,0,,G
11/08/2020,19:00:02,RS232 Connected,0,,G
11/08/2020,19:00:12,RS232 Disconnected,0,,G
11/08/2020,19:05:02,RS232 Connected,0,,G
11/08/2020,19:05:08,RS232 Disconnected,0,,G
11/08/2020,19:10:02,RS232 Connected,0,,G
11/08/2020,19:10:09,RS232 Disconnected,0,,G
11/08/2020,19:15:02,RS232 Connected,0,,G
11/08/2020,19:15:09,RS232 Disconnected,0,,G
11/08/2020,19:20:02,RS232 Connected,0,,G
11/08/2020,19:20:08,RS232 Disconnected,0,,G
11/08/2020,19:25:02,RS232 Connected,0,,G
11/08/2020,19:25:08,RS232 Disconnected,0,,G
11/08/2020,19:30:02,RS232 Connected,0,,G
11/08/2020,19:30:09,RS232 Disconnected,0,,G
11/08/2020,19:35:02,RS232 Connected,0,,G
11/08/2020,19:35:09,RS232 Disconnected,0,,G
11/08/2020,19:40:02,RS232 Connected,0,,G
11/08/2020,19:40:09,RS232 Disconnected,0,,G
11/08/2020,19:45:02,RS232 Connected,0,,G
11/08/2020,19:45:09,RS232 Disconnected,0,,G
11/08/2020,19:50:02,RS232 Connected,0,,G
11/08/2020,19:50:09,RS232 Disconnected,0,,G
11/08/2020,19:55:02,RS232 Connected,0,,G
11/08/2020,19:55:09,RS232 Disconnected,0,,G
11/08/2020,20:00:02,RS232 Connected,0,,G
11/08/2020,20:00:10,RS232 Disconnected,0,,G
11/08/2020,20:05:02,RS232 Connected,0,,G
11/08/2020,20:05:09,RS232 Disconnected,0,,G
11/08/2020,20:10:02,RS232 Connected,0,,G
11/08/2020,20:10:09,RS232 Disconnected,0,,G
11/08/2020,20:15:02,RS232 Connected,0,,G
11/08/2020,20:15:09,RS232 Disconnected,0,,G
11/08/2020,20:20:02,RS232 Connected,0,,G
11/08/2020,20:20:09,RS232 Disconnected,0,,G
11/08/2020,20:25:02,RS232 Connected,0,,G
11/08/2020,20:25:08,RS232 Disconnected,0,,G
11/08/2020,20:30:02,RS232 Connected,0,,G
11/08/2020,20:30:09,RS232 Disconnected,0,,G
11/08/2020,20:35:02,RS232 Connected,0,,G
11/08/2020,20:35:10,RS232 Disconnected,0,,G
11/08/2020,20:40:02,RS232 Connected,0,,G
11/08/2020,20:40:08,RS232 Disconnected,0,,G
11/08/2020,20:45:02,RS232 Connected,0,,G
11/08/2020,20:45:09,RS232 Disconnected,0,,G
11/08/2020,20:50:02,RS232 Connected,0,,G
11/08/2020,20:50:08,RS232 Disconnected,0,,G
11/08/2020,20:55:02,RS232 Connected,0,,G
11/08/2020,20:55:09,RS232 Disconnected,0,,G
11/08/2020,21:00:02,RS232 Connected,0,,G
11/08/2020,21:00:12,RS232 Disconnected,0,,G
11/08/2020,21:05:02,RS232 Connected,0,,G
11/08/2020,21:05:09,RS232 Disconnected,0,,G
11/08/2020,21:10:02,RS232 Connected,0,,G
11/08/2020,21:10:07,RS232 Disconnected,0,,G
11/08/2020,21:15:02,RS232 Connected,0,,G
11/08/2020,21:15:10,RS232 Disconnected,0,,G
11/08/2020,21:20:02,RS232 Connected,0,,G
11/08/2020,21:20:09,RS232 Disconnected,0,,G
11/08/2020,21:25:02,RS232 Connected,0,,G
11/08/2020,21:25:09,RS232 Disconnected,0,,G
11/08/2020,21:30:02,RS232 Connected,0,,G
11/08/2020,21:30:09,RS232 Disconnected,0,,G
11/08/2020,21:35:02,RS232 Connected,0,,G
11/08/2020,21:35:09,RS232 Disconnected,0,,G
11/08/2020,21:40:02,RS232 Connected,0,,G
11/08/2020,21:40:09,RS232 Disconnected,0,,G
11/08/2020,21:45:02,RS232 Connected,0,,G
11/08/2020,21:45:09,RS232 Disconnected,0,,G
11/08/2020,21:50:02,RS232 Connected,0,,G
11/08/2020,21:50:08,RS232 Disconnected,0,,G
11/08/2020,21:55:02,RS232 Connected,0,,G
11/08/2020,21:55:09,RS232 Disconnected,0,,G
11/08/2020,22:00:02,RS232 Connected,0,,G
11/08/2020,22:00:12,RS232 Disconnected,0,,G
11/08/2020,22:05:02,RS232 Connected,0,,G
11/08/2020,22:05:09,RS232 Disconnected,0,,G
11/08/2020,22:10:02,RS232 Connected,0,,G
11/08/2020,22:10:08,RS232 Disconnected,0,,G
11/08/2020,22:15:02,RS232 Connected,0,,G
11/08/2020,22:15:09,RS232 Disconnected,0,,G
11/08/2020,22:20:02,RS232 Connected,0,,G
11/08/2020,22:20:09,RS232 Disconnected,0,,G
11/08/2020,22:25:02,RS232 Connected,0,,G
11/08/2020,22:25:07,RS232 Disconnected,0,,G
11/08/2020,22:30:02,RS232 Connected,0,,G
11/08/2020,22:30:09,RS232 Disconnected,0,,G
11/08/2020,22:35:02,RS232 Connected,0,,G
11/08/2020,22:35:08,RS232 Disconnected,0,,G
11/08/2020,22:40:02,RS232 Connected,0,,G
11/08/2020,22:40:09,RS232 Disconnected,0,,G
11/08/2020,22:45:02,RS232 Connected,0,,G
11/08/2020,22:45:09,RS232 Disconnected,0,,G
11/08/2020,22:50:02,RS232 Connected,0,,G
11/08/2020,22:50:09,RS232 Disconnected,0,,G
11/08/2020,22:55:02,RS232 Connected,0,,G
11/08/2020,22:55:08,RS232 Disconnected,0,,G
11/08/2020,23:00:02,RS232 Connected,0,,G
11/08/2020,23:00:11,RS232 Disconnected,0,,G
11/08/2020,23:05:02,RS232 Connected,0,,G
11/08/2020,23:05:10,RS232 Disconnected,0,,G
11/08/2020,23:10:02,RS232 Connected,0,,G
11/08/2020,23:10:09,RS232 Disconnected,0,,G
11/08/2020,23:15:02,RS232 Connected,0,,G
11/08/2020,23:15:09,RS232 Disconnected,0,,G
11/08/2020,23:20:02,RS232 Connected,0,,G
11/08/2020,23:20:09,RS232 Disconnected,0,,G
11/08/2020,23:25:02,RS232 Connected,0,,G
11/08/2020,23:25:08,RS232 Disconnected,0,,G
11/08/2020,23:30:02,RS232 Connected,0,,G
11/08/2020,23:30:09,RS232 Disconnected,0,,G
11/08/2020,23:35:02,RS232 Connected,0,,G
11/08/2020,23:35:07,RS232 Disconnected,0,,G
11/08/2020,23:40:02,RS232 Connected,0,,G
11/08/2020,23:40:07,RS232 Disconnected,0,,G
11/08/2020,23:45:02,RS232 Connected,0,,G
11/08/2020,23:45:09,RS232 Disconnected,0,,G
11/08/2020,23:50:02,RS232 Connected,0,,G
11/08/2020,23:50:09,RS232 Disconnected,0,,G
11/08/2020,23:55:02,RS232 Connected,0,,G
11/08/2020,23:55:07,RS232 Disconnected,0,,G
11/09/2020,00:00:02,RS232 Connected,0,,G
11/09/2020,00:00:11,RS232 Disconnected,0,,G
11/09/2020,00:05:02,RS232 Connected,0,,G
11/09/2020,00:05:08,RS232 Disconnected,0,,G
11/09/2020,00:10:02,RS232 Connected,0,,G
11/09/2020,00:10:09,RS232 Disconnected,0,,G
11/09/2020,00:15:02,RS232 Connected,0,,G
11/09/2020,00:15:07,RS232 Disconnected,0,,G
11/09/2020,00:20:02,RS232 Connected,0,,G
11/09/2020,00:20:07,RS232 Disconnected,0,,G
11/09/2020,00:25:02,RS232 Connected,0,,G
11/09/2020,00:25:08,RS232 Disconnected,0,,G
11/09/2020,00:30:02,RS232 Connected,0,,G
11/09/2020,00:30:08,RS232 Disconnected,0,,G
11/09/2020,00:35:02,RS232 Connected,0,,G
11/09/2020,00:35:08,RS232 Disconnected,0,,G
11/09/2020,00:40:02,RS232 Connected,0,,G
11/09/2020,00:40:08,RS232 Disconnected,0,,G
11/09/2020,00:45:02,RS232 Connected,0,,G
11/09/2020,00:45:08,RS232 Disconnected,0,,G
11/09/2020,00:50:02,RS232 Connected,0,,G
11/09/2020,00:50:07,RS232 Disconnected,0,,G
11/09/2020,00:55:02,RS232 Connected,0,,G
11/09/2020,00:55:09,RS232 Disconnected,0,,G
11/09/2020,01:00:02,RS232 Connected,0,,G
11/09/2020,01:00:11,RS232 Disconnected,0,,G
11/09/2020,01:05:02,RS232 Connected,0,,G
11/09/2020,01:05:08,RS232 Disconnected,0,,G
11/09/2020,01:10:02,RS232 Connected,0,,G
11/09/2020,01:10:09,RS232 Disconnected,0,,G
11/09/2020,01:15:00,Alarm In,2,,G
11/09/2020,01:15:01,Setup Change,0,,G
11/09/2020,01:15:02,RS232 Connected,0,,G
11/09/2020,01:15:08,RS232 Disconnected,0,,G
11/09/2020,01:16:02,RS232 Connected,0,,G
11/09/2020,01:16:05,RS232 Disconnected,0,,G
11/09/2020,01:17:02,RS232 Connected,0,,G
11/09/2020,01:17:05,RS232 Disconnected,0,,G
11/09/2020,01:18:02,RS232 Connected,0,,G
11/09/2020,01:18:05,RS232 Disconnected,0,,G
11/09/2020,01:19:02,RS232 Connected,0,,G
11/09/2020,01:19:05,RS232 Disconnected,0,,G
11/09/2020,01:20:02,Setup Change,0,,G
11/09/2020,01:20:02,RS232 Connected,0,,G
11/09/2020,01:20:00,Triggered S,1,,G
11/09/2020,01:20:00,VolumeTrig,26743.94,,G
11/09/2020,01:20:07,RS232 Disconnected,0,,G
11/09/2020,01:21:02,RS232 Connected,0,,G
11/09/2020,01:21:00,Triggered S,2,,G
11/09/2020,01:21:00,VolumeTrig,49200.34,,G
11/09/2020,01:21:07,RS232 Disconnected,0,,G
11/09/2020,01:22:02,RS232 Connected,0,,G
11/09/2020,01:22:00,Triggered S,3,,G
11/09/2020,01:22:00,VolumeTrig,81516.97,,G
11/09/2020,01:22:08,RS232 Disconnected,0,,G
11/09/2020,01:23:02,RS232 Connected,0,,G
11/09/2020,01:23:00,Triggered S,4,,G
11/09/2020,01:23:00,VolumeTrig,97079.66,,G
11/09/2020,01:23:07,RS232 Disconnected,0,,G
11/09/2020,01:24:02,RS232 Connected,0,,G
11/09/2020,01:24:00,Triggered S,5,,G
11/09/2020,01:24:00,VolumeTrig,112745.17,,G
11/09/2020,01:24:08,RS232 Disconnected,0,,G
11/09/2020,01:25:02,RS232 Connected,0,,G
11/09/2020,01:25:00,Triggered S,6,,G
11/09/2020,01:25:00,VolumeTrig,127279.57,,G
11/09/2020,01:25:07,RS232 Disconnected,0,,G
11/09/2020,01:26:02,RS232 Connected,0,,G
11/09/2020,01:26:00,Triggered S,7,,G
11/09/2020,01:26:00,VolumeTrig,140680.94,,G
11/09/2020,01:26:07,RS232 Disconnected,0,,G
11/09/2020,01:27:02,RS232 Connected,0,,G
11/09/2020,01:27:00,Triggered S,8,,G
11/09/2020,01:27:00,VolumeTrig,153210.73,,G
11/09/2020,01:27:09,RS232 Disconnected,0,,G
11/09/2020,01:28:02,RS232 Connected,0,,G
11/09/2020,01:28:00,Triggered S,9,,G
11/09/2020,01:28:00,VolumeTrig,164647.47,,G
11/09/2020,01:28:07,RS232 Disconnected,0,,G
11/09/2020,01:29:02,RS232 Connected,0,,G
11/09/2020,01:29:00,Triggered S,10,,G
11/09/2020,01:29:00,VolumeTrig,175579.72,,G
11/09/2020,01:29:07,RS232 Disconnected,0,,G
11/09/2020,01:30:02,RS232 Connected,0,,G
11/09/2020,01:30:00,Triggered S,11,,G
11/09/2020,01:30:00,VolumeTrig,185227.98,,G
11/09/2020,01:30:09,RS232 Disconnected,0,,G
11/09/2020,01:31:02,RS232 Connected,0,,G
11/09/2020,01:31:00,Triggered S,12,,G
11/09/2020,01:31:00,VolumeTrig,194212.98,,G
11/09/2020,01:31:07,RS232 Disconnected,0,,G
11/09/2020,01:32:02,RS232 Connected,0,,G
11/09/2020,01:32:00,Triggered S,13,,G
11/09/2020,01:32:00,VolumeTrig,202528.59,,G
11/09/2020,01:32:07,RS232 Disconnected,0,,G
11/09/2020,01:33:02,RS232 Connected,0,,G
11/09/2020,01:33:00,Triggered S,14,,G
11/09/2020,01:33:00,VolumeTrig,209191.27,,G
11/09/2020,01:33:07,RS232 Disconnected,0,,G
11/09/2020,01:34:02,RS232 Connected,0,,G
11/09/2020,01:34:00,Triggered S,15,,G
11/09/2020,01:34:00,VolumeTrig,215733.54,,G
11/09/2020,01:34:09,RS232 Disconnected,0,,G
11/09/2020,01:35:02,RS232 Connected,0,,G
11/09/2020,01:35:00,Triggered S,16,,G
11/09/2020,01:35:00,VolumeTrig,221974.77,,G
11/09/2020,01:35:07,RS232 Disconnected,0,,G
11/09/2020,01:36:02,RS232 Connected,0,,G
11/09/2020,01:36:00,Triggered S,17,,G
11/09/2020,01:36:00,VolumeTrig,227727.42,,G
11/09/2020,01:36:09,RS232 Disconnected,0,,G
11/09/2020,01:37:02,RS232 Connected,0,,G
11/09/2020,01:37:00,Triggered S,18,,G
11/09/2020,01:37:00,VolumeTrig,232915.49,,G
11/09/2020,01:37:09,RS232 Disconnected,0,,G
11/09/2020,01:38:02,RS232 Connected,0,,G
11/09/2020,01:38:00,Triggered S,19,,G
11/09/2020,01:38:00,VolumeTrig,237614.62,,G
11/09/2020,01:38:07,RS232 Disconnected,0,,G
11/09/2020,01:39:02,RS232 Connected,0,,G
11/09/2020,01:39:00,Triggered S,20,,G
11/09/2020,01:39:00,VolumeTrig,242097.63,,G
11/09/2020,01:39:09,RS232 Disconnected,0,,G
11/09/2020,01:40:02,RS232 Connected,0,,G
11/09/2020,01:40:00,Triggered S,21,,G
11/09/2020,01:40:00,VolumeTrig,246234.84,,G
11/09/2020,01:40:07,RS232 Disconnected,0,,G
11/09/2020,01:41:02,RS232 Connected,0,,G
11/09/2020,01:41:00,Triggered S,22,,G
11/09/2020,01:41:00,VolumeTrig,249905.44,,G
11/09/2020,01:41:07,RS232 Disconnected,0,,G
11/09/2020,01:42:02,RS232 Connected,0,,G
11/09/2020,01:42:00,Triggered S,23,,G
11/09/2020,01:42:00,VolumeTrig,253498.44,,G
11/09/2020,01:42:09,RS232 Disconnected,0,,G
11/09/2020,01:43:02,RS232 Connected,0,,G
11/09/2020,01:43:00,Triggered S,24,,G
11/09/2020,01:43:00,VolumeTrig,256703.44,,G
11/09/2020,01:43:10,RS232 Disconnected,0,,G
11/09/2020,01:44:02,RS232 Connected,0,,G
11/09/2020,01:44:00,Triggered S,25,,G
11/09/2020,01:44:00,VolumeTrig,259598.04,,G
11/09/2020,01:44:09,RS232 Disconnected,0,,G
11/09/2020,01:45:02,RS232 Connected,0,,G
11/09/2020,01:45:00,Triggered S,26,,G
11/09/2020,01:45:00,VolumeTrig,262352.16,,G
11/09/2020,01:45:09,RS232 Disconnected,0,,G
11/09/2020,01:46:02,RS232 Connected,0,,G
11/09/2020,01:46:00,Triggered S,27,,G
11/09/2020,01:46:00,VolumeTrig,264886.20,,G
11/09/2020,01:46:08,RS232 Disconnected,0,,G
11/09/2020,01:47:02,RS232 Connected,0,,G
11/09/2020,01:47:00,Triggered S,28,,G
11/09/2020,01:47:00,VolumeTrig,267388.80,,G
11/09/2020,01:47:09,RS232 Disconnected,0,,G
11/09/2020,01:48:02,RS232 Connected,0,,G
11/09/2020,01:48:00,Triggered S,29,,G
11/09/2020,01:48:00,VolumeTrig,269671.32,,G
11/09/2020,01:48:07,RS232 Disconnected,0,,G
11/09/2020,01:49:02,RS232 Connected,0,,G
11/09/2020,01:49:00,Triggered S,30,,G
11/09/2020,01:49:00,VolumeTrig,271828.08,,G
11/09/2020,01:49:07,RS232 Disconnected,0,,G
11/09/2020,01:50:02,RS232 Connected,0,,G
11/09/2020,01:50:00,Triggered S,31,,G
11/09/2020,01:50:00,VolumeTrig,273834.25,,G
11/09/2020,01:50:08,RS232 Disconnected,0,,G
11/09/2020,01:51:02,RS232 Connected,0,,G
11/09/2020,01:51:00,Triggered S,32,,G
11/09/2020,01:51:00,VolumeTrig,275741.10,,G
11/09/2020,01:51:08,RS232 Disconnected,0,,G
11/09/2020,01:52:02,RS232 Connected,0,,G
11/09/2020,01:52:00,Triggered S,33,,G
11/09/2020,01:52:00,VolumeTrig,277697.61,,G
11/09/2020,01:52:09,RS232 Disconnected,0,,G
11/09/2020,01:53:02,RS232 Connected,0,,G
11/09/2020,01:53:00,Triggered S,34,,G
11/09/2020,01:53:00,VolumeTrig,279629.28,,G
11/09/2020,01:53:07,RS232 Disconnected,0,,G
11/09/2020,01:54:02,RS232 Connected,0,,G
11/09/2020,01:54:00,Triggered S,35,,G
11/09/2020,01:54:00,VolumeTrig,281312.65,,G
11/09/2020,01:54:07,RS232 Disconnected,0,,G
11/09/2020,01:55:02,RS232 Connected,0,,G
11/09/2020,01:55:00,Triggered S,36,,G
11/09/2020,01:55:00,VolumeTrig,282971.19,,G
11/09/2020,01:55:10,RS232 Disconnected,0,,G
11/09/2020,01:56:02,RS232 Connected,0,,G
11/09/2020,01:56:00,Triggered S,37,,G
11/09/2020,01:56:00,VolumeTrig,284629.73,,G
11/09/2020,01:56:07,RS232 Disconnected,0,,G
11/09/2020,01:57:02,RS232 Connected,0,,G
11/09/2020,01:57:00,Triggered S,38,,G
11/09/2020,01:57:00,VolumeTrig,286164.11,,G
11/09/2020,01:57:07,RS232 Disconnected,0,,G
11/09/2020,01:58:02,RS232 Connected,0,,G
11/09/2020,01:58:00,Triggered S,39,,G
11/09/2020,01:58:00,VolumeTrig,287574.34,,G
11/09/2020,01:58:09,RS232 Disconnected,0,,G
11/09/2020,01:59:02,RS232 Connected,0,,G
11/09/2020,01:59:00,Triggered S,40,,G
11/09/2020,01:59:00,VolumeTrig,288940.13,,G
11/09/2020,01:59:07,RS232 Disconnected,0,,G
11/09/2020,02:00:02,RS232 Connected,0,,G
11/09/2020,02:00:00,Triggered S,41,,G
11/09/2020,02:00:00,VolumeTrig,290207.84,,G
11/09/2020,02:00:11,RS232 Disconnected,0,,G
11/09/2020,02:01:02,RS232 Connected,0,,G
11/09/2020,02:01:00,Triggered S,42,,G
11/09/2020,02:01:00,VolumeTrig,291397.08,,G
11/09/2020,02:01:07,RS232 Disconnected,0,,G
11/09/2020,02:02:02,RS232 Connected,0,,G
11/09/2020,02:02:00,Triggered S,43,,G
11/09/2020,02:02:00,VolumeTrig,292488.25,,G
11/09/2020,02:02:09,RS232 Disconnected,0,,G
11/09/2020,02:03:02,RS232 Connected,0,,G
11/09/2020,02:03:00,Triggered S,44,,G
11/09/2020,02:03:00,VolumeTrig,293520.58,,G
11/09/2020,02:03:07,RS232 Disconnected,0,,G
11/09/2020,02:04:02,RS232 Connected,0,,G
11/09/2020,02:04:00,Triggered S,45,,G
11/09/2020,02:04:00,VolumeTrig,294494.05,,G
11/09/2020,02:04:09,RS232 Disconnected,0,,G
11/09/2020,02:05:02,RS232 Connected,0,,G
11/09/2020,02:05:00,Triggered S,46,,G
11/09/2020,02:05:00,VolumeTrig,295340.05,,G
11/09/2020,02:05:07,RS232 Disconnected,0,,G
11/09/2020,02:06:02,RS232 Connected,0,,G
11/09/2020,02:06:00,Triggered S,47,,G
11/09/2020,02:06:00,VolumeTrig,296171.35,,G
11/09/2020,02:06:09,RS232 Disconnected,0,,G
11/09/2020,02:07:02,RS232 Connected,0,,G
11/09/2020,02:07:00,Triggered S,48,,G
11/09/2020,02:07:00,VolumeTrig,296958.55,,G
11/09/2020,02:07:08,RS232 Disconnected,0,,G
11/09/2020,02:08:02,RS232 Connected,0,,G
11/09/2020,02:08:00,Triggered S,49,,G
11/09/2020,02:08:00,VolumeTrig,297789.85,,G
11/09/2020,02:08:07,RS232 Disconnected,0,,G
11/09/2020,02:09:02,RS232 Connected,0,,G
11/09/2020,02:09:00,Triggered S,50,,G
11/09/2020,02:09:00,VolumeTrig,298606.45,,G
11/09/2020,02:09:08,RS232 Disconnected,0,,G
11/09/2020,02:10:02,RS232 Connected,0,,G
11/09/2020,02:10:00,Triggered S,51,,G
11/09/2020,02:10:00,VolumeTrig,299408.35,,G
11/09/2020,02:10:08,RS232 Disconnected,0,,G
11/09/2020,02:11:02,RS232 Connected,0,,G
