Date,Time,Label,Value,Units,Quality
10/30/2020,07:15:22,Log Download,0,,G
10/30/2020,07:20:33,Client Conn,60,,G
10/30/2020,09:40:36,SDI XDT,0,,G
10/31/2020,09:44:59,SDI XDT,0,,G
11/01/2020,09:44:59,SDI XDT,0,,G
11/02/2020,09:49:59,SDI XDT,0,,G
11/03/2020,09:54:59,SDI XDT,0,,G
11/04/2020,09:54:59,SDI XDT,0,,G
11/05/2020,09:54:59,SDI XDT,0,,G
11/06/2020,09:54:59,SDI XDT,0,,G
11/06/2020,10:57:49,Time Before Change,-3600000,ms,G
11/06/2020,09:57:49,Time After Change,-3600000,ms,G
11/06/2020,09:57:49,Local Time Offset Change,0,,G
11/06/2020,09:57:49,Setup Change,0,,G
11/06/2020,09:57:52,SDI XDT,0,,G
11/06/2020,09:59:00,Client Conn,61,,G
11/06/2020,14:27:42,Client Conn,62,,G
11/07/2020,09:59:59,SDI XDT,0,,G
11/08/2020,10:04:59,SDI XDT,0,,G
11/08/2020,15:09:54,Log Download,0,,G
