Date Time,SamplePacin,BottleNum,Incr_Flow,AliquotNum,Level_950,Vel_950,Flow_950,Level_PT,Flow _PT
MM/dd/yyyy hh:mm:ss,gal,,gal,ali,in,fps,gpm,in,gpm
11/05/2020 16:35:00,,,,,-99999.00,-99999.00,-99999.00,,
11/05/2020 16:40:00,,,,,-99999.00,-99999.00,-99999.00,,
11/05/2020 16:45:00,,,,,-99999.00,-99999.00,-99999.00,,
11/05/2020 16:50:00,,,,,-99999.00,-99999.00,-99999.00,,
11/05/2020 16:55:00,,,,,-99999.00,-99999.00,-99999.00,,
11/05/2020 17:00:00,,,,,-99999.00,-99999.00,-99999.00,,
11/05/2020 17:05:00,,,,,-99999.00,-99999.00,-99999.00,,
11/05/2020 17:10:00,,,,,-99999.00,-99999.00,-99999.00,,
11/05/2020 17:15:00,,,,,-99999.00,-99999.00,-99999.00,,
11/05/2020 17:20:00,,,,,0.43,0.00,0.06,,
11/05/2020 17:25:00,,,,,0.39,0.00,0.05,,
11/05/2020 17:30:00,,,,,0.39,0.00,0.05,,
11/05/2020 17:35:00,,,,,0.39,0.00,0.05,,
11/05/2020 17:40:00,,,,,0.43,0.00,0.06,,
11/05/2020 17:45:00,,,,,0.35,0.00,0.04,,
11/05/2020 17:50:00,,,,,0.39,0.00,0.05,,
11/05/2020 17:55:00,,,,,0.48,0.00,0.07,,
11/05/2020 18:00:00,,,,,0.39,0.00,0.05,,
11/05/2020 18:05:00,,,,,0.39,0.00,0.05,,
11/05/2020 18:10:00,,,,,0.52,0.00,0.08,,
11/05/2020 18:15:00,,,,,0.39,0.00,0.05,,
11/05/2020 18:20:00,,,,,0.39,0.00,0.05,,
11/05/2020 18:25:00,,,,,0.39,0.00,0.05,,
11/05/2020 18:30:00,,,,,0.43,0.00,0.06,,
11/05/2020 18:35:00,,,,,0.39,0.00,0.05,,
11/05/2020 18:40:00,,,,,0.43,0.00,0.06,,
11/05/2020 18:45:00,,,,,0.39,0.00,0.05,,
11/05/2020 18:50:00,,,,,0.43,0.00,0.06,,
11/05/2020 18:55:00,,,,,0.48,0.00,0.07,,
11/05/2020 19:00:00,,,,,0.39,0.00,0.05,,
11/05/2020 19:05:00,,,,,0.48,0.00,0.07,,
11/05/2020 19:10:00,,,,,0.39,0.00,0.05,,
11/05/2020 19:15:00,,,,,0.43,0.00,0.06,,
11/05/2020 19:20:00,,,,,0.48,0.00,0.07,,
11/05/2020 19:25:00,,,,,0.48,0.00,0.07,,
11/05/2020 19:30:00,,,,,0.35,0.00,0.04,,
11/05/2020 19:35:00,,,,,0.39,0.00,0.05,,
11/05/2020 19:40:00,,,,,0.35,0.00,0.04,,
11/05/2020 19:45:00,,,,,0.48,0.00,0.07,,
