Date Time,SamplePacin,BottleNum,Incr_Flow,AliquotNum,Level_950,Vel_950,Flow_950,Battery_950,Level_PT,Flow _PT
01/22/2021 03:19:00,15,1,0.00,,,,,,,
01/22/2021 03:20:00,15,1,0.00,0,1.11,0.00,0.000,12.76,1.61,0.319
01/22/2021 03:21:00,15,1,0.00,,,,,,,
01/22/2021 03:22:00,15,1,0.00,,,,,,,
01/22/2021 03:23:00,15,1,0.00,,,,,,,
01/22/2021 03:24:00,15,1,0.00,,,,,,,
01/22/2021 03:25:00,15,1,0.00,0,1.11,0.00,0.000,12.76,1.57,0.306
01/22/2021 03:26:00,15,1,0.00,,,,,,,
01/22/2021 03:27:00,15,1,0.00,,,,,,,
01/22/2021 03:28:00,15,1,0.00,,,,,,,
01/22/2021 03:29:00,15,1,0.00,,,,,,,
01/22/2021 03:30:00,15,1,0.00,0,1.11,0.00,0.000,12.76,1.59,0.312
01/22/2021 03:31:00,15,1,0.00,,,,,,,
01/22/2021 03:32:00,15,1,0.00,,,,,,,
01/22/2021 03:33:00,15,1,0.00,,,,,,,
01/22/2021 03:34:00,15,1,0.00,,,,,,,
01/22/2021 03:35:00,15,1,0.00,0,1.11,0.00,0.000,12.76,1.60,0.315
01/22/2021 03:36:00,15,1,0.00,,,,,,,
01/22/2021 03:37:00,15,1,0.00,,,,,,,
01/22/2021 03:38:00,15,1,0.00,,,,,,,
01/22/2021 03:39:00,15,1,0.00,,,,,,,
01/22/2021 03:40:00,15,1,0.00,0,1.11,0.00,0.000,12.76,1.59,0.312
01/22/2021 03:41:00,15,1,0.00,,,,,,,
01/22/2021 03:42:00,15,1,0.00,,,,,,,
01/22/2021 03:43:00,15,1,0.00,,,,,,,
01/22/2021 03:44:00,15,1,0.00,,,,,,,
01/22/2021 03:45:00,15,1,0.00,0,1.16,0.00,0.000,12.76,1.58,0.309
01/22/2021 03:46:00,15,1,0.00,,,,,,,
01/22/2021 03:47:00,15,1,0.00,,,,,,,
01/22/2021 03:48:00,15,1,0.00,,,,,,,
01/22/2021 03:49:00,15,1,0.00,,,,,,,
01/22/2021 03:50:00,15,1,0.00,0,1.11,0.00,0.000,12.76,1.58,0.309
01/22/2021 03:51:00,15,1,0.00,,,,,,,
01/22/2021 03:52:00,15,1,0.00,,,,,,,
01/22/2021 03:53:00,15,1,0.00,,,,,,,
01/22/2021 03:54:00,15,1,0.00,,,,,,,
01/22/2021 03:55:00,15,1,0.00,0,1.11,0.00,0.000,12.76,1.63,0.325
01/22/2021 03:56:00,15,1,0.00,,,,,,,
01/22/2021 03:57:00,15,1,0.00,,,,,,,
01/22/2021 03:58:00,15,1,0.00,,,,,,,
01/22/2021 03:59:00,15,1,0.00,,,,,,,
01/22/2021 04:00:00,15,1,0.00,0,1.11,0.00,0.000,12.76,1.64,0.328
01/22/2021 04:01:00,15,1,0.00,,,,,,,
01/22/2021 04:02:00,15,1,0.00,,,,,,,
01/22/2021 04:03:00,15,1,0.00,,,,,,,
01/22/2021 04:04:00,15,1,0.00,,,,,,,
01/22/2021 04:05:00,15,1,0.00,0,1.11,0.00,0.000,12.76,1.90,0.460
01/22/2021 04:06:00,15,1,0.00,,,,,,,
01/22/2021 04:07:00,15,1,0.00,,,,,,,
01/22/2021 04:08:00,15,1,0.00,,,,,,,
01/22/2021 04:09:00,15,1,0.00,,,,,,,
01/22/2021 04:10:00,15,1,0.00,0,1.54,0.00,0.000,12.75,1.96,0.494
01/22/2021 04:11:00,15,1,0.00,,,,,,,
01/22/2021 04:12:00,15,1,0.00,,,,,,,
01/22/2021 04:13:00,15,1,0.00,,,,,,,
01/22/2021 04:14:00,15,1,0.00,,,,,,,
01/22/2021 04:15:00,15,1,0.00,0,1.46,0.40,0.050,12.74,1.84,0.426
01/22/2021 04:16:00,15,1,0.00,,,,,,,
01/22/2021 04:17:00,15,1,0.00,,,,,,,
01/22/2021 04:18:00,15,1,0.00,,,,,,,
01/22/2021 04:19:00,15,1,0.00,,,,,,,
01/22/2021 04:20:00,15,1,0.00,0,1.29,0.00,0.000,12.75,1.78,0.392
01/22/2021 04:21:00,15,1,0.00,,,,,,,
01/22/2021 04:22:00,15,1,0.00,,,,,,,
01/22/2021 04:23:00,15,1,0.00,,,,,,,
01/22/2021 04:24:00,15,1,0.00,,,,,,,
01/22/2021 04:25:00,15,1,0.00,0,1.24,0.00,0.000,12.75,1.73,0.364
01/22/2021 04:26:00,15,1,0.00,,,,,,,
01/22/2021 04:27:00,15,1,0.00,,,,,,,
01/22/2021 04:28:00,15,1,0.00,,,,,,,
01/22/2021 04:29:00,15,1,0.00,,,,,,,
01/22/2021 04:30:00,15,1,0.00,0,1.24,0.00,0.000,12.75,1.71,0.353
01/22/2021 04:31:00,15,1,0.00,,,,,,,
01/22/2021 04:32:00,15,1,0.00,,,,,,,
01/22/2021 04:33:00,15,1,0.00,,,,,,,
01/22/2021 04:34:00,15,1,0.00,,,,,,,
01/22/2021 04:35:00,15,1,0.00,0,1.24,0.00,0.000,12.75,1.69,0.344
01/22/2021 04:36:00,15,1,0.00,,,,,,,
01/22/2021 04:37:00,15,1,0.00,,,,,,,
01/22/2021 04:38:00,15,1,0.00,,,,,,,
01/22/2021 04:39:00,15,1,0.00,,,,,,,
01/22/2021 04:40:00,15,1,0.00,0,1.20,0.00,0.000,12.75,1.68,0.341
01/22/2021 04:41:00,15,1,0.00,,,,,,,
01/22/2021 04:42:00,15,1,0.00,,,,,,,
01/22/2021 04:43:00,15,1,0.00,,,,,,,
01/22/2021 04:44:00,15,1,0.00,,,,,,,
01/22/2021 04:45:00,15,1,0.00,0,1.20,0.00,0.000,12.75,1.67,0.338
01/22/2021 04:46:00,15,1,0.00,,,,,,,
01/22/2021 04:47:00,15,1,0.00,,,,,,,
01/22/2021 04:48:00,15,1,0.00,,,,,,,
01/22/2021 04:49:00,15,1,0.00,,,,,,,
01/22/2021 04:50:00,15,1,0.00,0,1.16,0.00,0.000,12.75,1.70,0.347
01/22/2021 04:51:00,15,1,0.00,,,,,,,
01/22/2021 04:52:00,15,1,0.00,,,,,,,
01/22/2021 04:53:00,15,1,0.00,,,,,,,
01/22/2021 04:54:00,15,1,0.00,,,,,,,
01/22/2021 04:55:00,15,1,0.00,0,1.20,0.00,0.000,12.75,1.66,0.334
01/22/2021 04:56:00,15,1,0.00,,,,,,,
01/22/2021 04:57:00,15,1,0.00,,,,,,,
01/22/2021 04:58:00,15,1,0.00,,,,,,,
01/22/2021 04:59:00,15,1,0.00,,,,,,,
01/22/2021 05:00:00,15,1,0.00,0,1.16,0.00,0.000,12.75,1.67,0.338
01/22/2021 05:01:00,15,1,0.00,,,,,,,
01/22/2021 05:02:00,15,1,0.00,,,,,,,
01/22/2021 05:03:00,15,1,0.00,,,,,,,
01/22/2021 05:04:00,15,1,0.00,,,,,,,
01/22/2021 05:05:00,15,1,0.00,0,1.24,0.00,0.000,12.75,1.70,0.347
01/22/2021 05:06:00,15,1,0.00,,,,,,,
01/22/2021 05:07:00,15,1,0.00,,,,,,,
01/22/2021 05:08:00,15,1,0.00,,,,,,,
01/22/2021 05:09:00,15,1,0.00,,,,,,,
01/22/2021 05:10:00,15,1,0.00,0,1.11,0.00,0.000,12.75,1.69,0.344
01/22/2021 05:11:00,15,1,0.00,,,,,,,
01/22/2021 05:12:00,15,1,0.00,,,,,,,
01/22/2021 05:13:00,15,1,0.00,,,,,,,
01/22/2021 05:14:00,15,1,0.00,,,,,,,
01/22/2021 05:15:00,15,1,0.00,0,1.20,0.00,0.000,12.74,1.66,0.334
01/22/2021 05:16:00,15,1,0.00,,,,,,,
01/22/2021 05:17:00,15,1,0.00,,,,,,,
01/22/2021 05:18:00,15,1,0.00,,,,,,,
01/22/2021 05:19:00,15,1,0.00,,,,,,,
01/22/2021 05:20:00,15,1,0.00,0,1.07,0.00,0.000,12.74,1.65,0.331
01/22/2021 05:21:00,15,1,0.00,,,,,,,
01/22/2021 05:22:00,15,1,0.00,,,,,,,
01/22/2021 05:23:00,15,1,0.00,,,,,,,
01/22/2021 05:24:00,15,1,0.00,,,,,,,
01/22/2021 05:25:00,15,1,0.00,0,1.20,0.00,0.000,12.74,1.69,0.344
01/22/2021 05:26:00,15,1,0.00,,,,,,,
01/22/2021 05:27:00,15,1,0.00,,,,,,,
01/22/2021 05:28:00,15,1,0.00,,,,,,,
01/22/2021 05:29:00,15,1,0.00,,,,,,,
01/22/2021 05:30:00,15,1,0.00,0,1.16,0.00,0.000,12.74,1.65,0.331
01/22/2021 05:31:00,15,1,0.00,,,,,,,
01/22/2021 05:32:00,15,1,0.00,,,,,,,
01/22/2021 05:33:00,15,1,0.00,,,,,,,
01/22/2021 05:34:00,15,1,0.00,,,,,,,
01/22/2021 05:35:00,15,1,0.00,0,1.16,0.00,0.000,12.74,1.63,0.325
01/22/2021 05:36:00,15,1,0.00,,,,,,,
01/22/2021 05:37:00,15,1,0.00,,,,,,,
01/22/2021 05:38:00,15,1,0.00,,,,,,,
01/22/2021 05:39:00,15,1,0.00,,,,,,,
01/22/2021 05:40:00,15,1,0.00,0,1.29,0.43,0.045,12.74,1.87,0.443
01/22/2021 05:41:00,15,1,0.00,,,,,,,
01/22/2021 05:42:00,15,1,0.00,,,,,,,
01/22/2021 05:43:00,15,1,0.00,,,,,,,
01/22/2021 05:44:00,15,1,0.00,,,,,,,
01/22/2021 05:45:00,15,1,0.00,0,1.29,0.00,0.000,12.74,1.72,0.358
01/22/2021 05:46:00,15,1,0.00,,,,,,,
01/22/2021 05:47:00,15,1,0.00,,,,,,,
01/22/2021 05:48:00,15,1,0.00,,,,,,,
01/22/2021 05:49:00,15,1,0.00,,,,,,,
01/22/2021 05:50:00,15,1,0.00,0,1.16,0.00,0.000,12.74,1.63,0.325
01/22/2021 05:51:00,15,1,0.00,,,,,,,
01/22/2021 05:52:00,15,1,0.00,,,,,,,
01/22/2021 05:53:00,15,1,0.00,,,,,,,
01/22/2021 05:54:00,15,1,0.00,,,,,,,
01/22/2021 05:55:00,15,1,0.00,0,1.24,0.00,0.000,12.74,1.70,0.347
01/22/2021 05:56:00,15,1,0.00,,,,,,,
01/22/2021 05:57:00,15,1,0.00,,,,,,,
01/22/2021 05:58:00,15,1,0.00,,,,,,,
01/22/2021 05:59:00,15,1,0.00,,,,,,,
01/22/2021 06:00:00,15,1,0.00,0,1.20,0.00,0.000,12.74,1.66,0.334
01/22/2021 06:01:00,15,1,0.00,,,,,,,
01/22/2021 06:02:00,15,1,0.00,,,,,,,
01/22/2021 06:03:00,15,1,0.00,,,,,,,
01/22/2021 06:04:00,15,1,0.00,,,,,,,
01/22/2021 06:05:00,15,1,0.00,0,1.20,0.00,0.000,12.74,1.63,0.325
01/22/2021 06:06:00,15,1,0.00,,,,,,,
01/22/2021 06:07:00,15,1,0.00,,,,,,,
01/22/2021 06:08:00,15,1,0.00,,,,,,,
01/22/2021 06:09:00,15,1,0.00,,,,,,,
01/22/2021 06:10:00,15,1,0.00,0,1.07,0.00,0.000,12.74,1.64,0.328
01/22/2021 06:11:00,15,1,0.00,,,,,,,
01/22/2021 06:12:00,15,1,0.00,,,,,,,
01/22/2021 06:13:00,15,1,0.00,,,,,,,
01/22/2021 06:14:00,15,1,0.00,,,,,,,
01/22/2021 06:15:00,15,1,0.00,0,1.20,0.00,0.000,12.74,1.64,0.328
01/22/2021 06:16:00,15,1,0.00,,,,,,,
01/22/2021 06:17:00,15,1,0.00,,,,,,,
01/22/2021 06:18:00,15,1,0.00,,,,,,,
01/22/2021 06:19:00,15,1,0.00,,,,,,,
01/22/2021 06:20:00,15,1,0.00,0,1.29,0.00,0.000,12.74,1.70,0.347
01/22/2021 06:21:00,15,1,0.00,,,,,,,
01/22/2021 06:22:00,15,1,0.00,,,,,,,
01/22/2021 06:23:00,15,1,0.00,,,,,,,
01/22/2021 06:24:00,15,1,0.00,,,,,,,
01/22/2021 06:25:00,15,1,0.00,0,1.16,0.00,0.000,12.74,1.67,0.338
01/22/2021 06:26:00,15,1,0.00,,,,,,,
01/22/2021 06:27:00,15,1,0.00,,,,,,,
01/22/2021 06:28:00,15,1,0.00,,,,,,,
01/22/2021 06:29:00,15,1,0.00,,,,,,,
01/22/2021 06:30:00,15,1,0.00,0,1.16,0.00,0.000,12.74,1.67,0.338
01/22/2021 06:31:00,15,1,0.00,,,,,,,
01/22/2021 06:32:00,15,1,0.00,,,,,,,
01/22/2021 06:33:00,15,1,0.00,,,,,,,
01/22/2021 06:34:00,15,1,0.00,,,,,,,
01/22/2021 06:35:00,15,1,0.00,0,1.24,0.00,0.000,12.74,1.67,0.338
01/22/2021 06:36:00,15,1,0.00,,,,,,,
01/22/2021 06:37:00,15,1,0.00,,,,,,,
01/22/2021 06:38:00,15,1,0.00,,,,,,,
01/22/2021 06:39:00,15,1,0.00,,,,,,,
01/22/2021 06:40:00,15,1,0.00,0,1.29,0.00,0.000,12.74,1.76,0.381
01/22/2021 06:41:00,15,1,0.00,,,,,,,
01/22/2021 06:42:00,15,1,0.00,,,,,,,
01/22/2021 06:43:00,15,1,0.00,,,,,,,
01/22/2021 06:44:00,15,1,0.00,,,,,,,
01/22/2021 06:45:00,15,1,0.00,0,1.24,0.00,0.000,12.74,1.66,0.334
01/22/2021 06:46:00,15,1,0.00,,,,,,,
01/22/2021 06:47:00,15,1,0.00,,,,,,,
01/22/2021 06:48:00,15,1,0.00,,,,,,,
01/22/2021 06:49:00,15,1,0.00,,,,,,,
01/22/2021 06:50:00,15,1,0.00,0,1.16,0.00,0.000,12.74,1.64,0.328
01/22/2021 06:51:00,15,1,0.00,,,,,,,
01/22/2021 06:52:00,15,1,0.00,,,,,,,
01/22/2021 06:53:00,15,1,0.00,,,,,,,
01/22/2021 06:54:00,15,1,0.00,,,,,,,
01/22/2021 06:55:00,15,1,0.00,0,1.20,0.00,0.000,12.74,1.73,0.364
01/22/2021 06:56:00,15,1,0.00,,,,,,,
01/22/2021 06:57:00,15,1,0.00,,,,,,,
01/22/2021 06:58:00,15,1,0.00,,,,,,,
01/22/2021 06:59:00,15,1,0.00,,,,,,,
01/22/2021 07:00:00,15,1,0.00,0,1.29,0.40,0.042,12.74,1.72,0.358
01/22/2021 07:01:00,15,1,0.00,,,,,,,
01/22/2021 07:02:00,15,1,0.00,,,,,,,
01/22/2021 07:03:00,15,1,0.00,,,,,,,
01/22/2021 07:04:00,15,1,0.00,,,,,,,
01/22/2021 07:05:00,15,1,0.00,0,1.24,0.00,0.000,12.76,1.69,0.344
01/22/2021 07:06:00,15,1,0.00,,,,,,,
01/22/2021 07:07:00,15,1,0.00,,,,,,,
01/22/2021 07:08:00,15,1,0.00,,,,,,,
01/22/2021 07:09:00,15,1,0.00,,,,,,,
01/22/2021 07:10:00,15,1,0.00,0,1.16,0.00,0.000,12.78,1.66,0.334
01/22/2021 07:11:00,15,1,0.00,,,,,,,
01/22/2021 07:12:00,15,1,0.00,,,,,,,
01/22/2021 07:13:00,15,1,0.00,,,,,,,
